,id,thread_title,reply
1023,5f68741cf57afe037caed0a6,Tenergy 05 or Neo hurricane 3?,i would suggest neo hurricane 3
1024,5f68741cf57afe037caed0a6,Tenergy 05 or Neo hurricane 3?,thanks kruno. you're great. it makes a lot of sense.  thanks again
1025,5f68741cf57afe037caed0a6,Tenergy 05 or Neo hurricane 3?,"I think tenergy 05 is the best choice, its fast but it wont be over the top. A lot of people use tenergy 05 with a timo boll spirit its so popular ! I think it depends how you play like kruno said, if you want a softer feel go for 05 fx "
1026,5f68741cf57afe037caed0a6,Tenergy 05 or Neo hurricane 3?,"This is all very true. In addition, you have not told us what your level is or how long you have been playing. If you have learned so far on any non-Chinese rubbers, and have played for a long time, you should know that playing with a Hurricane rubber will require fairly substantial modification of your technique as Kruno notes. It is actually a quite big change, and it's not going to happen immediately and not without some frustration and a lot of work on your part. If you are not willing to make a big commitment to this, as Kruno says, you should stay put. With respect to one of your questions, you can use a TBS blade with either type of rubber. (It is one of the great blades ever made). However Tenergy and Hurricane are so different that the blade almost doesn't matter, it will play completely differently depending on which one you choose."
1027,5f68741cf57afe037caed0a6,Tenergy 05 or Neo hurricane 3?,"oh, thanks for the advice. I've been playing on Joola xplode senitive. so i'm used to the european type of style more i guess. is changing to the neo hurricane 3 a huge change? If i'll have a hard time changing styles, maybe it's best just changing to tenergy. thanks man!"
1028,5f68741cf57afe037caed0a6,Tenergy 05 or Neo hurricane 3?,Huge doesn't begin to describe how different it is.
1029,5f68741cf57afe037caed0a6,Tenergy 05 or Neo hurricane 3?,woahh... hahaha ayt man. thanks a lot :P
1030,5f68741cf57afe037caed0a6,Tenergy 05 or Neo hurricane 3?,Timo boll spirit + tenergy 05 is ****ing excellent
1031,5f68741cf57afe037caed0a6,Tenergy 05 or Neo hurricane 3?,Any special reason for awaking an almost 9 year old thread?
1032,5f68741cf57afe037caed0a6,Tenergy 05 or Neo hurricane 3?,"Its time to change rubbers, but the differences are still unclear?"
1033,5f68741cf57afe037caed0a6,Tenergy 05 or Neo hurricane 3?,"Without dragging this thread along any longer, don't you think the OP has gotten the answer he or she was looking for in the past 9 years?"
1034,5f68741cf57afe037caed0a6,Tenergy 05 or Neo hurricane 3?,Only the OP can say.I just made a sugestion.
1035,5f68741cf57afe037caed0a6,Tenergy 05 or Neo hurricane 3?,Yeah good one.
1036,5f68741cf57afe037caed0a6,Tenergy 05 or Neo hurricane 3?,"Wake up a 9 yr old thread ??!!Well, I guess dude flashed some research skillz...Sent from my SM-N950U using Tapatalk"
1037,5f68741cf57afe037caed0a6,Tenergy 05 or Neo hurricane 3?,wanna a super really fast rubber???????? DONIC BLUESTORM Z1 TURBO 2.3 mm !! NO doubt about it!
1038,5f68741cf57afe037caed0a6,Tenergy 05 or Neo hurricane 3?,You can buy several hurricanes over 1 t05
1039,5f68741cf57afe037caed0a6,Tenergy 05 or Neo hurricane 3?,not really any special reasons but i like both the rubbers
1040,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,Yes it is.
1041,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,"If you think tenergy is durable as compared to MX-P, you are on the wrong path my friendSent from my ONEPLUS A6010 using Tapatalk"
1042,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,"Erm..... I'm not sure what you are basing that on?In terms of durability as far as performance goes..... Tenergy wipes the floor with nearly all rubbers.MX-P is great to start off with, but the factory boost disappears quickly (a few weeks), and the rubbers drops off massively.Tenergy has a gradual decline, which means that you don't really need to adjust your technique to compensate for the rubber.If you do..... It's time for new rubbers.As for physical durability, again..... If you are finding that the rubber is physically breaking...... you've had it for too long!"
1043,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,"If feel and hardness, i say mxs"
1044,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,"MX-S feels much harder than T05 Hard IMO (well, maybe not much, but it feels harder).They are all great rubbers though - No complaints at all."
1045,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,"Hi,This good question should be answered by our experts with direct comparative references to the typical attributes among the three rubbers: speed, spin, throw, and responsiveness through the shot categories.Thanks."
1046,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,"Wow lol - Who do you class as the experts?All of those attributes can only be assigned through scientific tests.One person might think X is faster than Y, and the other person think differently.That type of comparison is virtually impossible to achieve due to the differences in how people play/feel the ball."
1047,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,"All three rubbers are unique and different.As different a rubber MX-P is, if you are a T05 user, usually, you can adapt to MX-P using the same strokes with not so much difficulty adjusting, yet the shot result will obviously be a different on than T05.T05 Hard is another animal from T05, the adjustment may be easy or hard depending on your kind of impact.T05, if you use it for hours and hours a day every day, will begin to wane at the 50-60 hour mark and be a shell of itself at 80 hours, near unplayable at 100 hours. That sounds real bad, but many rubbers are not designed to still be performing after 80-100 hours.You can take off T05 and do a light tune job to give it a few more weeks, like say 40 hours more... maybe you can do that twice, but that is pushing it.MX-P will have its built in tuner begin to wane after 20 hours... prolly totally gone by 40 hours of play. Big deal, at least for me it isn't a big deal. MX-P without tuner is perfectly playable all the way to the 200-300 hour mark. After that, it is time to rip that sucka off ur bat and toss it.I see where Donn is coming from, I believe (just like TTD Dan in his reviews) that a DYNAMIC TEST using the likely shot impact scenarios yields a lot more meaningful info.Just like NDH (Should I jack up hiz initials again?) touches on, we as players all have our way to impact the ball and one rubber that is great for a player may be garbage for another.An example of FLAMING Hot Garbage as a player is none other than Der_Echte his-self.As much a growd-up dude he iz, at 110 kg, and as much a MACHO MAN Der_Echte wants to be on the FH wing... Der_Echte simply doesn't cut it for Macho man Table Tennis on FH wing with the harder sponged rubbers. (Unless it is counter-looping, then it is game-on) For the majority of shot situations I use FH, Der_Echte is a total SOFIE... so if I would use a Tenergy, it would be T05FX... FREEKING F. DAMN X. Period.That is an example real life where a review of a top rubber like T05 hard would have next to zero applicability to how I play, since what I do on FH is not very well optimized... I would be fighting against the rubber, the umpire, the janitor, and anyone else in a 2 km radius.EVERY ONE should first understand themselves and what they do first, then be able to tryout for self. Unless one know WHO is reviewing and WHAT they do and HOW they do it, there will never be an effective understanding or relevance of the review."
1048,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,"Well thank you, Sir.It is not uncommon to read ""reviews"" like this on a German forum:Block: Rubber A>Rubber C>Rubber BSpin: RubberC>RubberB>Rubber ACounter: well, you get the storyAll that from guys that you don´t know, have never seen play and don´t know anything about their experience and knowledge.And basically with a fair chance of someone else seeing it the opposite way.Useless."
1049,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,In my experience MX-P is less durable and the performance degradation over time is much more. As NDH said once the factory boost disappears the performance goes down significantly. I have also had issues with the topsheet wearing out on MX-P which you can see here. https://www.tabletennisdaily.com/for...5-Wear-on-MX-P
1050,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,"So in terms of throw angle, speed, etc. do you find T05H closer to MX-P than T05?"
1051,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,"if you TUNE it, do you use something like Falco Tempo? Or which booster works best on MX-P or perhaps other Tibhar Evolution rubbers that you recommend?"
1052,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,"I tune cars and fish, not rubberz. My friends tune, they know which ones they use.When I was a T05 user for a year until the price rose to unforgivable levels, I could get a month outta tenergy before it was screaming to come off my bat.MX-P without tuner is still a damn fine rubber for macho offensive topspin players."
1053,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,"With all respect to all above, and especially to NDH, for me T05H is much closer to MX-S than to MX-P. I would even say that MX-P is far away from T05H in all aspects. I feel T05H harder than MX-S. In terms of hardnes and short play ability T05H is more closer to Omega7Asia.I can't speak of MX-P/S duarability, but if it is at least 40hrs with max performance, its not less than Tenergy. Maybe T05H will be a little more durable because of its harder sponge, but I'm not sure about the top sheet, it would depend a lot on the type of impact and brush. But for sure Omega7Asia has the longest lifespan - till now I have more than 80 hrs of play with no sensible degradation.If you look for a step-up in performance T05H is the choice, followed by Omega7Asia If you look for durability and close to T05H performance - Omega7AsiaIf you look for durability and close to MX-P performance - elsewhere"
1054,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,"Not comparing MX-P to T05 etc. but if you like MX-P when it's brand new (first 1-2 weeks) and not after the booster effect wears off. Then stop using MX-P the durability of the factory booster is horrible. But if you are like me and think MX-P is way to fast with factory booster on. Play with it 1-2 weeks, factory booster is gone. And then the rubber behaves the same for several months for me. Playing 3-4 times a week."
1055,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,"Just shows to show how personal it all is.For clarity, the only reason I didn't mention MX-S is because the OP only asked about T05H or T05 and MX-P (not MX-S).Personally, I still think MX-S feels just a little harder than T05H (which really isn't that much harder than T05 to be honest).@Zaid - I think T05H has a similar throw angle to MX-P (it's a bit more direct than T05 regular, which has more of an arc).In terms of spin, T05H wins out and speed is similar between them both.For the price (in the UK at least), I don't think MK-P is worth it compared with Tenergy."
1056,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,Thanks a lot for your opinion. I know the price is not comparable but in my experience Tenergy lasts easily twice as long as MX-P without any performance degradation so in the long run Tenergy seems a better buy at least for me.
1057,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,So it should be easy to adjust from MX-P to T05H then?
1058,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,"Obviously I don't know your skill level, but there isn't much of an adjustment between the two in my opinion.I generally find this whole ""adjusting to rubbers"" to be a bit of a red herring.Sure, if you are playing at a very high level, and have been using the same rubbers for a long time - There will be a slight adjustment when you change rubbers.But for the vast majority of people, the change isn't particularly big, and can be overcome very quickly (a few hours at most).This is assuming that you are sticking with a similar rubber of course (not changing from Tenergy to Hurricane for example).On the ""durability"" side of things - I too find that Tenergy lasts around twice as long as most others I've tried.If you can afford it, it's a no brainer in my opinion.That's not to say there aren't some really great rubbers for a fraction of the cost (because, there are). But I'm happy to spend twice as much on something that gives me 10% (at most) more, whilst lasting twice as long.Everyone is different, and people will like different things - But I don't know many people who have used Tenergy and moved away from it through personal preference.It's usually down to cost (understandably so).I'm sure there will be a few who just don't get on with it - But the vast majority of people I've met would use it if they could."
1059,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,"Perhaps, due to VAT, things are different in the UK. Out here, in the US, T05 / T05H are $80. MX-P, effectively, can be had for $30.The most economical solution for near-T05 like characteristics is a boosted Donic Baracuda - even cheaper than MX-P. Other MX-P substitutes: Gewo EL Pro 48 (similar throw and dwell as T05).For me, T05H lasts significantly longer than T05 (and hence, is a much better buy). However, I have switched back to H3 Natl for more control - let us see if my shoulder holds."
1060,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,I'll give T05H a try then. Thanks to everyone for the help.
1061,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,Maybe UK has a special price on T05. But otherwise I don't see how there can't be much difference. For example you can buy MX-P from Dandoy in belgium for 33euro per sheet if you buy 4. As England is still in the EU right now there is no added tax etc. Shipping is free as well.If someone has a shop where they buy T05 from in UK for around the same price please let me know as I will order all of them...
1062,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,"Tenergy is £56 in the UK, EVO rubbers are typically £40.For me, the extra £16 is worth it. Having used MX-S for a few months, I liked it on the forehand, and would have no problem using it. I just prefer the overall feel of Tenergy, and I’m happy to pay the extra."
1063,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,I understand that people prefer T05. But as you can get EVO rubbers for £28 if you just order it on a website with free shipping and 1 week delivery. Then you are paying £28 extra.
1064,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,"If it's not worth paying a little extra for your favourite hobby/passion, then what is."
1065,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,"Yeah, I get that, and for people who are money conscious, EVO rubbers would be a great option. I’m luckily not needing to count the pennies right now, and can afford to pay that little bit extra for Tenergy. Plus, given the fact it lasts longer (in my opinion), you are probably only saving £10 over a whole year, as you’ll have to replace EVO rubbers more often."
1066,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,"I agree. It's about priorities. I value quality, and it costs more obviously."
1067,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,"Ok, I get your point.But as others said, its not £10, but £28, and £56 for a pair. So if you change rubbers once per year its £56, and having in mind the galloping prices in GB its really not a big deal. And yes - to everyone using only 1 set of rubbers annually I would higly recomend Tenergy. For 100 hours of passion annualy its really worth to pay the double price. I see it here the same - almost all of the guys, playing once weekly for an hour and a half, use Tenergy and don't bother about the price at all, as they change rubbers once per year or two.But if you play 300+ hours annually and you change rubbers every 3 months, than the extra cost is going to £224 and begins to matter."
1068,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,"I was playing 100+ hours a month in Korea. One month was it for Tenergy rubbers, 3 months was it for Aurus, MX-P has same durability as Aurus.I was using an $8 rubber on BH and after a year in Korea, I realized I could afford one sheet of T05 a month at $50 USD in 2010... since my BH rubber lasted 3 months... so a change of rubbers was $50-58 USD... reasonable... but then price jumped to over $70 USD a sheet and that was it for me.That was my price point analysis breaking point."
1069,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,"My calculation - while I change Omega rubbers /pairs/ on every 4 months, 3 times per year, they cost me £183 annually.But with T05 I have to change on every 3 months, 4 times per year, and they will cost me £412 annually.The extra £229 is equal to my annual club tax, or more than to double the Omega pairs, or to please myself with some good portion of EJing."
1070,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,"Sorry, but you are missing my point about it lasting longer. It’s not as drastic as this, but for arguments sake, say I change my Tenergy rubbers twice per year, but I’d have to change EVO rubbers three times. Tenergy = £112 * 2 = £224EVO = £80 * 3 = £240Now, it’s not quite as bad as that, which is why I said it would be roughly £10 more per year.But due to the fact I can play with Tenergy for longer, the extra cost is decreased when compared with other rubbers over a whole year."
1071,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,"Ok, in your case Tenergy proove better.Let the OP take his chance with Tenergy and share here his experience "
1072,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,"But now to have real quality rubber you can't even have T05 anymore. As more expensive = more quality, So now it's 100 dollar per sheet as everyone will have to use Dignics 05. "
1073,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,"Haha - I'm not sure Dignics will be on my blade anytime soon.But..... If Dignics lasted longer, or genuinely felt better for me - I may try it.It's like when you go into a supermarket and look at the prices of things.You'll see the headline price £5.00, and then underneath you'll see the ""price per XXX"" - This is usually in weight, so it would be ""price per grams"" for example.The cheaper stuff is generally more expensive ""per gram"" - So you may think you are spending less, but you'll have to do it more regularly.In these instances, it's better to spend more, and your overall spend will be less (as you'll need to buy less of it).Now, I don't see Dignics being this for the record - I see Dignics as a marketing exercise to see just how far Butterfly can push the boundaries!I also don't see how it can be the much better in terms of quality/speed/spin over Tenergy - The ONLY reason I'd buy it is if it lasted a month longer than Tenergy."
1074,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,"NDH how do you find T05H compared to T05 or more Chinese style rubbers? Im thinking of trying a sheet on my FH as my battle II is coming near the end, but I don't know anyone who has it to try it out. So seems like a bit of a gamble but I prefer a harder rubber on my FH."
1075,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,"I like it, but I've always been a Euro/Jap rubber user.I've tried Chinese rubbers (to test), but it's not what I use regularly.T05 Hard, really isn't much different from T05.If you don't like T05, I'd hazard a guess you probably won't like T05 Hard.I personally found MX-S to be a little closer to a Chinese rubber, although others may disagree."
1076,5f687425f57afe037caed0ab,Is T05H or T05 closer to MX-P?,"Ahh cool makes sense. Am thinking of experimenting a bit over the summer league, so might not be for now."
1077,5f68742ef57afe037caed0b2,Should/can I re-glue my rubbers?,"You can and you should. Be careful not to damage the blade while removing it, slowly pull from the handle and up. The only tricky part is to place it back dead center. I usually place it 1mm towards the leading edge (left on BH and right on FH) to avoid wood sticking out and splitting balls should they hit the edge there. You shoul glue the rubber the same way you remove it - from bottom and up, ideally pressing it down with a roller. The pressing part helps unshrink the rubber to the point where it covers the entire blade or, often, even sticks out."
1078,5f68742ef57afe037caed0b2,Should/can I re-glue my rubbers?,"If you want regluing your rubbers, they will shrink for sure, so you have to boost a little bit just for expanding and ensure to keep pressing after gluing, and when they sticked strongly you can cut the broken side."
1079,5f687444f57afe037caed0be,Butterfly Tenergy 80 or Butterfly Tenergy 05?,"Hi Master of loops,This might be a poor assumption, but if you were playing TT 6 times per week for 10 years and still playing 4-5 times per week now....... I'm not sure anyone on the internet will be as good a judge as you.What level did you play at?Personally, I'd use T05 without the booster.I tried T80 and didn't get on with it as much as T05."
1080,5f687444f57afe037caed0be,Butterfly Tenergy 80 or Butterfly Tenergy 05?,T80 is mostly meh.
1081,5f687444f57afe037caed0be,Butterfly Tenergy 80 or Butterfly Tenergy 05?,"I trained for 2 hours a day but there are a lot players in Serbia that train more then that. In 6 times a week I count 1 day of league match or tournament. I play National level tournaments. Once I was 9th for senior championship of Serbia. I am good for TT in Serbia but there are stronger players then me. Thanks for reply, i am huge fan of T05 because of spin on serves and on loops "
1082,5f687444f57afe037caed0be,Butterfly Tenergy 80 or Butterfly Tenergy 05?,"OP's level is probably way above mine. That is a very fast blade right there, if (s)he's indeed using a Mizutani ZLC...But I've played with both T80 and T05 on slower blades. I slightly preferred T80 in serving, the short game, active blocks and counterspins at/above the table. I preferred T05 for looping in general, especially on deep backspin openups and in powerplay away from the table. I can brush loop well with T05, and have a hard time with that with T80.T80 is quite a bit more reactive, and when I play it produces flatter trajectories, with a substantially lower margin of error. T05 offers more safety. If more control is required, I wouldn't move from T05 to T80. Quite the contrary. A blade a notch slower/less edgy, though..."
1083,5f687444f57afe037caed0be,Butterfly Tenergy 80 or Butterfly Tenergy 05?,Keep same rubber and stop applying the booster is the most same thing to do if all you want is a reduction in speed.
1084,5f687444f57afe037caed0be,Butterfly Tenergy 80 or Butterfly Tenergy 05?,"I honestly think you will be able to get better advice from people around you.I'm not sure many people will be on your level on these forums, and to be honest, what they think is irrelevant as you'll likely have a completely different opinion."
1085,5f687444f57afe037caed0be,Butterfly Tenergy 80 or Butterfly Tenergy 05?,"Thx for reply,I (male with long hair)  indeed using Jun MIzutani ZLC (have collection of two of them with old print style). This blade I wont change because I use and trust Mizutani ZLC since 2009  It fits perfect for me and my style of play. Before Mizutani ZLC I used Maze OFF. I can and I have abilities to control and use speed of Mizutani ZLC especially now when I decide to stop using booster."
1086,5f687444f57afe037caed0be,Butterfly Tenergy 80 or Butterfly Tenergy 05?,This is my opinion also 
1087,5f687444f57afe037caed0be,Butterfly Tenergy 80 or Butterfly Tenergy 05?,Both are perfect rubbers.For some players.For some are not.
1088,5f687444f57afe037caed0be,Butterfly Tenergy 80 or Butterfly Tenergy 05?,"Master_of_loops you were #9 player in Serbia, you must be even better ranked among all TTD forumers !!!"
1089,5f687444f57afe037caed0be,Butterfly Tenergy 80 or Butterfly Tenergy 05?,"I was #9 on only one championship (I think 2009 or 2010), not #9 on the end of the season ranking list  I am good but there are better then me in Serbia "
1090,5f687444f57afe037caed0be,Butterfly Tenergy 80 or Butterfly Tenergy 05?,Any match video to share?
1091,5f687444f57afe037caed0be,Butterfly Tenergy 80 or Butterfly Tenergy 05?,You probably already played with unboosted tenergy 05 when the boost wore off before reboosting so wouldn't take any adjustments.
1092,5f687444f57afe037caed0be,Butterfly Tenergy 80 or Butterfly Tenergy 05?,"Depends what you mean, there are pro players who have posted on here!"
1093,5f687444f57afe037caed0be,Butterfly Tenergy 80 or Butterfly Tenergy 05?,How many of them
1094,5f687444f57afe037caed0be,Butterfly Tenergy 80 or Butterfly Tenergy 05?,Hi I also play 4 to 5 times a week and play national level but at a junior level. I would agree with the other experienced forum members and use unboosted t05 as ( at least for me) It pairs nicer with a mizutani zlc and also there is a reason why t80 isn't used much; not near as spiny or controlled as t05
1095,5f687444f57afe037caed0be,Butterfly Tenergy 80 or Butterfly Tenergy 05?,https://www.youtube.com/watch?v=e5Mo0iN6t581.33 is one of my good points (I am guy with afro haircut).
1096,5f687444f57afe037caed0be,Butterfly Tenergy 80 or Butterfly Tenergy 05?,Thx for this great reply man 
1097,5f687444f57afe037caed0be,Butterfly Tenergy 80 or Butterfly Tenergy 05?,"OK, 2 things I want to say.1. Great hair! 2. Great t-shirt! "
1098,5f687444f57afe037caed0be,Butterfly Tenergy 80 or Butterfly Tenergy 05?,No worries man glad to help
1099,5f687444f57afe037caed0be,Butterfly Tenergy 80 or Butterfly Tenergy 05?,"Hahahahahahaha, thx "
1100,5f687444f57afe037caed0be,Butterfly Tenergy 80 or Butterfly Tenergy 05?,I didn't know that Timo had changed his hairstyle
1101,5f687444f57afe037caed0be,Butterfly Tenergy 80 or Butterfly Tenergy 05?,"It depends on many factors and players.I can only compare ten05 fx vs 80 fx. Generally, 80fx is more controlable than ten05 fx. Ten05fx has higher throw, little more spin in topspin.But everything else was better with t80fx. Better receive, short game, blocks, drives, smash, topspin are quicker/little less spin/, better serve. Also better spin for slow topspin/maybe due to thinner topsheet/."
1102,5f687444f57afe037caed0be,Butterfly Tenergy 80 or Butterfly Tenergy 05?,David Luiz?
1104,5f687444f57afe037caed0be,Butterfly Tenergy 80 or Butterfly Tenergy 05?,"Yes, David Luiz, brother of Marouane Fellaini "
1105,5f687444f57afe037caed0be,Butterfly Tenergy 80 or Butterfly Tenergy 05?,Obviously this wasn´t your first time hearing/reading this. I´ve got another one:The Dante Bonfim Costa Santos of TT
1106,5f687444f57afe037caed0be,Butterfly Tenergy 80 or Butterfly Tenergy 05?,"Hahahahahahaha this one I didnt hear so far, great!   "
1107,5f687444f57afe037caed0be,Butterfly Tenergy 80 or Butterfly Tenergy 05?,Great. You seem to have a good sense of humour.Glad you don't feel offended. Thanks for sharing the video. Nice game. Your opponent was pretty good too.
1108,5f687444f57afe037caed0be,Butterfly Tenergy 80 or Butterfly Tenergy 05?,"Thx, "
1109,5f687444f57afe037caed0be,Butterfly Tenergy 80 or Butterfly Tenergy 05?,Sideshow Bob for sure 
1110,5f687444f57afe037caed0be,Butterfly Tenergy 80 or Butterfly Tenergy 05?,One my friend call me Sideshow Bob 
1111,5f687445f57afe037caed0bf,Fun/ Practice Pips,"There is much more complaining about long pips, so I'd go with that."
1112,5f687445f57afe037caed0bf,Fun/ Practice Pips,Long pips is fun. You can start with Ritc 837 which is very cheap.
1113,5f687445f57afe037caed0bf,Fun/ Practice Pips,"755 0X is good too, many say better.i have a “fun” paddle. It is a LKT Instinct with LKT Pro XT and 755 0X. I can chop or play push blocker style with it. My “fun” paddle is a compromise but it is easy to use."
1114,5f687445f57afe037caed0bf,Fun/ Practice Pips,"I would recomand Bomb Talent , if you master it you'll be a hated player in good terms "
1115,5f687445f57afe037caed0bf,Fun/ Practice Pips,"I ordered also 2 sheets of 755 OX to build a fun paddle, you can try it! it's very cheap!"
1116,5f687445f57afe037caed0bf,Fun/ Practice Pips,The hard part will be gluing the 755 0X to the blade. The 755 0X will curl up into a ball and be unusable unless you first tape or pin down the corners when applying the glue. Wait for the 755 0X to become relatively flat again. Then use a sheet of wax paper to put on the blade and put the 755 0X on top of the blade where you want it. Pull out the wax paper a little at a time so only a small part of the rubber become in contact with the paddle at a time. Make sure the rubber attaches smoothly without bubbles. Then pull out the wax paper another little bit. I think there may be a YouTube video showing how to do this.If you want to have fun with your second sheet then put it in the sun to age it. When it starts to smell it is done. It may take a few days depending on how bright the sun is. I put mine in the back window of my car because where I work the back windows faces south. It is also easier to tell when the pips are done by the smell in the small confines of a car. If you wait too long the 755 0X pips will be frictionless but brittle so they will break too easily. This is a cheap way of getting almost frictionless 0X LPs.
1117,5f687445f57afe037caed0bf,Fun/ Practice Pips,Tape/pin the corners of the OX sheet down. But don't have to wait until it flat. Just wait until it and the glue on the blade dry then put the blade on the OX sheet. This reversed process works perfectly.
1118,5f687445f57afe037caed0bf,Fun/ Practice Pips,Don't u think that there would be NO fun in practice vs. short pip chopper or frictionless LP pushblocker?..
1119,5f687445f57afe037caed0bf,Fun/ Practice Pips,"I did try short pip chopping but it was hard. However, LP chop block combined with chopping is fun and this is my style now."
1120,5f687445f57afe037caed0bf,Fun/ Practice Pips,Glue sheets are my preferred solution to 'gluing OX' stress.
1122,5f68746cf57afe037caed0d2,Stiga Mantra - Genesis difference / Donic Blestorm,"""Enough"" speed is a very personal thing. Genesis II is pretty different to Mantra - it's slower and semi tacky. The tackiness might make more of an impact on your game than the basic speed, so best to take that into consideration as well."
1123,5f68746cf57afe037caed0d2,Stiga Mantra - Genesis difference / Donic Blestorm,I would rate Genesis II as tacky. Very different to the original Genesis. Not as extreme as H3 Neo or Battle II but still tacky. It's for sure slower than than Mantra M. I've played with both Genesis II M and Mantra S on the backhand and even Mantra S is a whole lot faster. It's also worth to mention that Genesis is quite spin sensitive so the receive game will be impacted.
1124,5f68746cf57afe037caed0d2,Stiga Mantra - Genesis difference / Donic Blestorm,I got it. Thanks. Thats what i wanned to learn. I’m focuse on backhand winners usually. So genesis ii not so effective rubber for me.
1125,5f687481f57afe037caed0df,Durability: Tibhar Evolution/Donic Bluestorm/Andro Rasanter,MX-PYou might also want to look at Andro Hexer Powergrip it is better than MX-PSent from my iPhone using Tapatalk
1126,5f687481f57afe037caed0df,Durability: Tibhar Evolution/Donic Bluestorm/Andro Rasanter,The newer bluestorm and rasanter series seem to be more durable than mxp although playwise mxp still seem to be better.
1127,5f687481f57afe037caed0df,Durability: Tibhar Evolution/Donic Bluestorm/Andro Rasanter,"lol, two totally different answers"
1128,5f687481f57afe037caed0df,Durability: Tibhar Evolution/Donic Bluestorm/Andro Rasanter,"Rubber edges peeled off from my Rasanter 47 and Bluestorm Z1 in 2 months of daily 2-3 hours of playMX-P went on for 6 months, without any problems; keeping aside the speed boost effect.Sent from my iPhone using Tapatalk"
1129,5f687481f57afe037caed0df,Durability: Tibhar Evolution/Donic Bluestorm/Andro Rasanter,Well i think the mxp is best when u playing purposes if u want speed and more punch from your setup but i think the r47 and bluestorm lets say a little more easier to use because of the new spong technique(u can go for hexer powergrip or aurus prime too in this case). when it comes to durability i think andro has an advantage on the other two companies
1130,5f687481f57afe037caed0df,Durability: Tibhar Evolution/Donic Bluestorm/Andro Rasanter,for ur playing* (sorry for the grammatical error above lol)
1131,5f687481f57afe037caed0df,Durability: Tibhar Evolution/Donic Bluestorm/Andro Rasanter,"I've been playing with a mx-p more than a year and still is grippy, not dead just lost 30%, just I have to clean more times to add , hurricane 3 neo lost 10% tackinessEnviado desde mi Moto G (4) mediante Tapatalk"
1132,5f687483f57afe037caed0e1,Has anyone boosted Stiga Mantra H/M?,I used falco 2 layers but the effect seem not much. It softened but the speed is not that big of a difference. I boosted after 2 months.
1133,5f687483f57afe037caed0e1,Has anyone boosted Stiga Mantra H/M?,"Did the ease of playing increase though, and did it not affect some of its strenghts in passive play (blocking ect.)?"
1134,5f687483f57afe037caed0e1,Has anyone boosted Stiga Mantra H/M?,Well it was easier to block because the H version softened.
1135,5f687483f57afe037caed0e1,Has anyone boosted Stiga Mantra H/M?,I think Mantra M is way too soft to boost
1136,5f687490f57afe037caed0e9,Mx-p or Mx-s for FH on a zjk alc?,"If EL-P feels too fast, then MX-P is definitely too fast for you. Your blade is also very fast so yeah...maybe ""downgrade"" to a more linear rubber like Vega Pro then work your way up. You'll still have the same speed on loop kills and smashes, but it will be more controllable."
1137,5f687490f57afe037caed0e9,Mx-p or Mx-s for FH on a zjk alc?,"If you find EL-P fast, I think you should not consider evolution series rubbers. Before I recommend any rubber to you, can you share a vid of your FH and BH gameplay (maybe 3 sets of 11 points); this will help me to give a better opinion."
