thread_title,URL,author,num_reply
Shouldn't have tried it.,./viewtopic.php?f=44&t=16137&sid=08d38655a80b2daffa6266ec61bd4a1f,GrumpyJoe,9
"Compare DHS TG2, TG3, Palio Marco Era and Palio Blitz please",./viewtopic.php?f=44&t=16868&sid=08d38655a80b2daffa6266ec61bd4a1f,FrenchFrog,1
Dawei 2008 XP vs Darker VLON-S silver vs 729 Cream Transend,./viewtopic.php?f=44&t=16845&sid=08d38655a80b2daffa6266ec61bd4a1f,Tokieboi,6
german rubbers comparison,./viewtopic.php?f=44&t=16831&sid=08d38655a80b2daffa6266ec61bd4a1f,elganu,9
Looking for rubber that is...,./viewtopic.php?f=44&t=16531&sid=08d38655a80b2daffa6266ec61bd4a1f,marko.games,16
alternative of neo hurricane 3,./viewtopic.php?f=44&t=16463&sid=08d38655a80b2daffa6266ec61bd4a1f,thedefender5,16
Review Palio Blitz 42deg,./viewtopic.php?f=44&t=16493&sid=08d38655a80b2daffa6266ec61bd4a1f,haggisv,8
Is Butterfly Roundell worth the $52 USD?,./viewtopic.php?f=44&t=16793&sid=08d38655a80b2daffa6266ec61bd4a1f,FrenchFrog,5
Hexer vs Rakza,./viewtopic.php?f=44&t=16763&sid=08d38655a80b2daffa6266ec61bd4a1f,marko.games,7
Hurricane vs. Skyline Trainwreck,./viewtopic.php?f=44&t=16623&sid=08d38655a80b2daffa6266ec61bd4a1f,Skippy,18
Best NON-tension (non-springy) rubber?,./viewtopic.php?f=44&t=16774&sid=08d38655a80b2daffa6266ec61bd4a1f,FrenchFrog,19
Looping rubber?,./viewtopic.php?f=44&t=16321&sid=08d38655a80b2daffa6266ec61bd4a1f,aznfluteboy,9
Tenergy 1.7mm or 2.1mm,./viewtopic.php?f=44&t=16530&sid=08d38655a80b2daffa6266ec61bd4a1f,mac33,3
Rate all the Tibhar rubbers?,./viewtopic.php?f=44&t=16776&sid=08d38655a80b2daffa6266ec61bd4a1f,FrenchFrog,7
Gambler Outlaw Classic,./viewtopic.php?f=44&t=16604&sid=08d38655a80b2daffa6266ec61bd4a1f,Wookie,12
Vegas v Rakza,./viewtopic.php?f=44&t=16736&sid=08d38655a80b2daffa6266ec61bd4a1f,aznfluteboy,1
REFLECTOID LIKE FRICTIOLESS,./viewtopic.php?f=44&t=16589&sid=08d38655a80b2daffa6266ec61bd4a1f,hailsham,10
def/allround rubber help plz,./viewtopic.php?f=44&t=16607&sid=08d38655a80b2daffa6266ec61bd4a1f,BiGiDi,15
Palio Blitz 42def Tested it and here is what I found,./viewtopic.php?f=44&t=16721&sid=08d38655a80b2daffa6266ec61bd4a1f,Greggy,1
Giant Dragon SuperSpin G3,./viewtopic.php?f=44&t=16700&sid=08d38655a80b2daffa6266ec61bd4a1f,theedge,6
729 God Favored,./viewtopic.php?f=44&t=16658&sid=08d38655a80b2daffa6266ec61bd4a1f,stevett,7
soft with tacky,./viewtopic.php?f=44&t=16674&sid=08d38655a80b2daffa6266ec61bd4a1f,tamis21,12
japsko,./viewtopic.php?f=44&t=16659&sid=08d38655a80b2daffa6266ec61bd4a1f,stevett,5
good rubber to learn 'proper' BH with...,./viewtopic.php?f=44&t=14625&sid=08d38655a80b2daffa6266ec61bd4a1f,cje,28
Galaxy rubber identification,./viewtopic.php?f=44&t=16665&sid=08d38655a80b2daffa6266ec61bd4a1f,Hartzler,3
An interesting fact I found while watching a Bond Movie,./viewtopic.php?f=44&t=16643&sid=08d38655a80b2daffa6266ec61bd4a1f,Greggy,7
Joola Brave,./viewtopic.php?f=44&t=16656&sid=08d38655a80b2daffa6266ec61bd4a1f,GrumpyJoe,0
BH Rubber,./viewtopic.php?f=44&t=16651&sid=08d38655a80b2daffa6266ec61bd4a1f,DKPOWA,3
Lion 3 Stars properties???,./viewtopic.php?f=44&t=16590&sid=08d38655a80b2daffa6266ec61bd4a1f,nek,11
TSP Barri-up,./viewtopic.php?f=44&t=12094&sid=08d38655a80b2daffa6266ec61bd4a1f,haggisv,4
Palio Thor vs Palio Blitz,./viewtopic.php?f=44&t=16631&sid=08d38655a80b2daffa6266ec61bd4a1f,chop-king,3
HELP!!! alternatives to Stiga Chop and Drive,./viewtopic.php?f=44&t=11232&sid=08d38655a80b2daffa6266ec61bd4a1f,HolyMikey,13
What is the most spinny Chinese Topsheet without sponge?,./viewtopic.php?f=44&t=16609&sid=08d38655a80b2daffa6266ec61bd4a1f,glennholder,10
Tibhar Bungee,./viewtopic.php?f=44&t=16599&sid=08d38655a80b2daffa6266ec61bd4a1f,cstt,3
How are Xiom Vega compared to Omega IV and Yaska Rakza?,./viewtopic.php?f=44&t=16562&sid=08d38655a80b2daffa6266ec61bd4a1f,Def-attack,12
"Battle of the ""bricks""",./viewtopic.php?f=44&t=16583&sid=08d38655a80b2daffa6266ec61bd4a1f,mynamenotbob,3
friendship faster III,./viewtopic.php?f=44&t=16577&sid=08d38655a80b2daffa6266ec61bd4a1f,stevett,4
Haifu Shark 2 upgrade version,./viewtopic.php?f=44&t=16579&sid=08d38655a80b2daffa6266ec61bd4a1f,sunflex,0
H2 Neo or Thors?,./viewtopic.php?f=44&t=16556&sid=08d38655a80b2daffa6266ec61bd4a1f,Defplay,8
bryce alternative,./viewtopic.php?f=44&t=16470&sid=08d38655a80b2daffa6266ec61bd4a1f,thedefender5,5
OOAK Interview with Kees - the interview!,./viewtopic.php?f=44&t=31216&sid=9000a88ce288646d50a08c207e586927,haggisv,10
Introduce yourself,./viewtopic.php?f=44&t=431&sid=9000a88ce288646d50a08c207e586927,haggisv,2378
Will VOC glue hurt Tenergy sponge?,./viewtopic.php?f=44&t=16569&sid=9000a88ce288646d50a08c207e586927,Dawg15,6
Hurricane 3 Neo National,./viewtopic.php?f=44&t=16557&sid=9000a88ce288646d50a08c207e586927,stevett,5
Gewo Target,./viewtopic.php?f=44&t=16527&sid=9000a88ce288646d50a08c207e586927,cstt,13
Is there a Tibhar Genius with a softer sponge?,./viewtopic.php?f=44&t=16357&sid=9000a88ce288646d50a08c207e586927,FrenchFrog,8
Need advice for rubbers,./viewtopic.php?f=44&t=16550&sid=9000a88ce288646d50a08c207e586927,Serginho,3
Difference with Blitz 42 and MacroEra 42.5?,./viewtopic.php?f=44&t=16487&sid=9000a88ce288646d50a08c207e586927,metal monkey,7
New Shark III verison,./viewtopic.php?f=44&t=16356&sid=9000a88ce288646d50a08c207e586927,Marathon Man,6
DHS Hurricane 3 Neo provincial vs Skyline TG2 Neo commercial,./viewtopic.php?f=44&t=15881&sid=9000a88ce288646d50a08c207e586927,JustAlt,14
Affordable tensors,./viewtopic.php?f=44&t=16478&sid=9000a88ce288646d50a08c207e586927,SRIRAM,6
"What is the lowest throw, fast, Chinese inverted?",./viewtopic.php?f=44&t=16454&sid=9000a88ce288646d50a08c207e586927,glennholder,17
"Innova, Innova Light and Innova Premium",./viewtopic.php?f=44&t=16208&sid=9000a88ce288646d50a08c207e586927,FrenchFrog,3
Rubbers for a specific style of play,./viewtopic.php?f=44&t=16468&sid=9000a88ce288646d50a08c207e586927,ZeroPredaToR,1
Best rubbers for TBS,./viewtopic.php?f=44&t=16435&sid=9000a88ce288646d50a08c207e586927,SRIRAM,4
bty T25 VIEWS,./viewtopic.php?f=44&t=16434&sid=9000a88ce288646d50a08c207e586927,SRIRAM,16
DAWEI 2008 XP super power review,./viewtopic.php?f=44&t=16325&sid=9000a88ce288646d50a08c207e586927,ilikepie,9
Choose between these 2!,./viewtopic.php?f=44&t=16260&sid=9000a88ce288646d50a08c207e586927,gekogark1212,8
new rubber?,./viewtopic.php?f=44&t=16408&sid=9000a88ce288646d50a08c207e586927,bagsntrane,1
What the hell is wrong with Eacheng?????,./viewtopic.php?f=44&t=16388&sid=9000a88ce288646d50a08c207e586927,Marathon Man,10
Joola Samba 1.5 good for chopping?,./viewtopic.php?f=44&t=16387&sid=9000a88ce288646d50a08c207e586927,Phazit,0
BH for Maze,./viewtopic.php?f=44&t=16375&sid=9000a88ce288646d50a08c207e586927,PapaLazarou,3
I am a broken man. (Outlaw is trash....),./viewtopic.php?f=44&t=16359&sid=9000a88ce288646d50a08c207e586927,Jon1289,10
729 rubber like hurricane 3 ?,./viewtopic.php?f=44&t=16302&sid=9000a88ce288646d50a08c207e586927,seguso,10
Where can I obtain a GENUINE H3 Neo Provincial...?,./viewtopic.php?f=44&t=16342&sid=9000a88ce288646d50a08c207e586927,aballado,8
stiga boost vs calibra ?,./viewtopic.php?f=44&t=16306&sid=9000a88ce288646d50a08c207e586927,Izraphel,1
"More controllable...Joola Energy, Energy Extra, Express Two?",./viewtopic.php?f=44&t=16318&sid=9000a88ce288646d50a08c207e586927,FrenchFrog,6
gambler reflectoid?,./viewtopic.php?f=44&t=16145&sid=9000a88ce288646d50a08c207e586927,confusedplayer,11
Standardized speed ratings for rubbers,./viewtopic.php?f=44&t=16287&sid=9000a88ce288646d50a08c207e586927,haggisv,13
Rubber Suggestion_the faster your stroke the spinnier it get,./viewtopic.php?f=44&t=16281&sid=9000a88ce288646d50a08c207e586927,fnmaristela,15
Looking for a bh rubber,./viewtopic.php?f=44&t=16154&sid=9000a88ce288646d50a08c207e586927,nille12345,11
Best Andro rubber for all/off play?,./viewtopic.php?f=44&t=16283&sid=9000a88ce288646d50a08c207e586927,FrenchFrog,2
A little help please,./viewtopic.php?f=44&t=16279&sid=9000a88ce288646d50a08c207e586927,ocka,2
Shark II Red Sponge,./viewtopic.php?f=44&t=16262&sid=9000a88ce288646d50a08c207e586927,Marathon Man,2
neo dhs hurricane 3,./viewtopic.php?f=44&t=16108&sid=9000a88ce288646d50a08c207e586927,nille12345,20
"Best controllable, offensive rubber that is cheap",./viewtopic.php?f=44&t=16183&sid=9000a88ce288646d50a08c207e586927,FrenchFrog,25
How spinny in Globe 999 ?,./viewtopic.php?f=44&t=5165&sid=9000a88ce288646d50a08c207e586927,Speedy Wobbler,49
Andro Hexer Supersponge...should I buy it?,./viewtopic.php?f=44&t=16194&sid=9000a88ce288646d50a08c207e586927,FrenchFrog,3
Any Spintech Blackjack users?,./viewtopic.php?f=44&t=16196&sid=9000a88ce288646d50a08c207e586927,FrenchFrog,5
"Slow, Spinny rubbers",./viewtopic.php?f=44&t=15561&sid=9000a88ce288646d50a08c207e586927,thedefender5,28
Xiom Yanus DF,./viewtopic.php?f=44&t=16022&sid=9000a88ce288646d50a08c207e586927,so_devo,8
Air Illumina X25,./viewtopic.php?f=44&t=13331&sid=9000a88ce288646d50a08c207e586927,Wookie,42
Help with rubber,./viewtopic.php?f=44&t=16180&sid=9000a88ce288646d50a08c207e586927,tabletenniser,7
Palio Blitz 42def vs 47deg,./viewtopic.php?f=44&t=15885&sid=9000a88ce288646d50a08c207e586927,haggisv,5
Energy Xtra on Joo Se Hyuk Blade?,./viewtopic.php?f=44&t=16173&sid=9000a88ce288646d50a08c207e586927,Phazit,1
General Rubber Characteristics - Assumptions,./viewtopic.php?f=44&t=16136&sid=9000a88ce288646d50a08c207e586927,rdj735,7
"hammond pro alpha, quick review",./viewtopic.php?f=44&t=15905&sid=9000a88ce288646d50a08c207e586927,ilikepie,2
genius tibhar good rubber for modern def player,./viewtopic.php?f=44&t=16111&sid=9000a88ce288646d50a08c207e586927,defender,4
Continue learning technique with grippy or tacky?,./viewtopic.php?f=44&t=16103&sid=9000a88ce288646d50a08c207e586927,wonton,10
High throw for fh chopping rubbers,./viewtopic.php?f=44&t=16057&sid=9000a88ce288646d50a08c207e586927,sprucey,6
Outlaw GCS ??,./viewtopic.php?f=44&t=16099&sid=9000a88ce288646d50a08c207e586927,Pimple Lover,2
Donic JO Platin,./viewtopic.php?f=44&t=16091&sid=9000a88ce288646d50a08c207e586927,haggisv,3
OOAK Interview with Kees - the interview!,./viewtopic.php?f=44&t=31216&sid=9d73be23e705c21e9f71558bb1a23ae2,haggisv,10
Introduce yourself,./viewtopic.php?f=44&t=431&sid=9d73be23e705c21e9f71558bb1a23ae2,haggisv,2378
good rubber for defenceve II,./viewtopic.php?f=44&t=16059&sid=9d73be23e705c21e9f71558bb1a23ae2,defender,4
Akkadi Taichi review,./viewtopic.php?f=44&t=16011&sid=9d73be23e705c21e9f71558bb1a23ae2,tabletenniser,4
SST pro team,./viewtopic.php?f=44&t=15953&sid=9d73be23e705c21e9f71558bb1a23ae2,ilikepie,16
Has Anyone experiment with DHS Neo Hurricane 3?,./viewtopic.php?f=44&t=15910&sid=9d73be23e705c21e9f71558bb1a23ae2,pal,17
from short pips to inverted...,./viewtopic.php?f=44&t=16014&sid=9d73be23e705c21e9f71558bb1a23ae2,flaygrant,8
"yasaka mark v 1,8mm or 2,00mm",./viewtopic.php?f=44&t=16017&sid=9d73be23e705c21e9f71558bb1a23ae2,LAC,3
Backhand Rubber on Timo Boll Spirit?,./viewtopic.php?f=44&t=15989&sid=9d73be23e705c21e9f71558bb1a23ae2,SomethingsPhishy,5
Donic A'conda soft vs Butterfly Tackiness C?,./viewtopic.php?f=44&t=15995&sid=9d73be23e705c21e9f71558bb1a23ae2,33333hhhhh,1
Hallmark Green Power has NO POWER!!!,./viewtopic.php?f=44&t=15959&sid=9d73be23e705c21e9f71558bb1a23ae2,glennholder,14
Stiga Carbo MP,./viewtopic.php?f=44&t=15978&sid=9d73be23e705c21e9f71558bb1a23ae2,DreadRazor,0
Please help me wtih rubbers Palio and ...???,./viewtopic.php?f=44&t=15878&sid=9d73be23e705c21e9f71558bb1a23ae2,orion,3
chinese rubber but faster than DHS skyline 2 neo (max),./viewtopic.php?f=44&t=15931&sid=9d73be23e705c21e9f71558bb1a23ae2,brokkie,9
CTT National Hero? Any one who have tried it?,./viewtopic.php?f=44&t=15370&sid=9d73be23e705c21e9f71558bb1a23ae2,speedplay,16
Akkadi Taichi,./viewtopic.php?f=44&t=15880&sid=9d73be23e705c21e9f71558bb1a23ae2,tabletenniser,6
Please can some help me.....,./viewtopic.php?f=44&t=15891&sid=9d73be23e705c21e9f71558bb1a23ae2,ChrisBuer,18
Shortgame With Spin-Insinsitive Rubber,./viewtopic.php?f=44&t=15854&sid=9d73be23e705c21e9f71558bb1a23ae2,Defplay,3
729 no-packaging version conclusion,./viewtopic.php?f=44&t=15821&sid=9d73be23e705c21e9f71558bb1a23ae2,ilikepie,12
RPB Rubber,./viewtopic.php?f=44&t=14777&sid=9d73be23e705c21e9f71558bb1a23ae2,theOldDuffer,8
Keeping a rubber sticky with sweat,./viewtopic.php?f=44&t=15055&sid=9d73be23e705c21e9f71558bb1a23ae2,mynamenotbob,15
Replacing andro Hexer duro: Joola Brave maybe Hurricane Neo?,./viewtopic.php?f=44&t=15812&sid=9d73be23e705c21e9f71558bb1a23ae2,wahni,8
Rubber Cleaning,./viewtopic.php?f=44&t=15848&sid=9d73be23e705c21e9f71558bb1a23ae2,flaygrant,2
butterfly g3fx 1.7 on joo se hyuk?,./viewtopic.php?f=44&t=15517&sid=9d73be23e705c21e9f71558bb1a23ae2,defender,3
my tacky rubber problem,./viewtopic.php?f=44&t=15729&sid=9d73be23e705c21e9f71558bb1a23ae2,ilikepie,7
Are XIOMs heavy? (Omega IV Europe),./viewtopic.php?f=44&t=15758&sid=9d73be23e705c21e9f71558bb1a23ae2,Sidespin,9
Inspirit Quattro - does it get worn out?,./viewtopic.php?f=44&t=15677&sid=9d73be23e705c21e9f71558bb1a23ae2,Bogart45,6
Xiom Vega Pro V.S. Yasaka Mark V V.S. Hurricane 3 NEO,./viewtopic.php?f=44&t=15807&sid=9d73be23e705c21e9f71558bb1a23ae2,flaygrant,3
hard rubbers in the market,./viewtopic.php?f=44&t=15815&sid=9d73be23e705c21e9f71558bb1a23ae2,scdit46,5
999 brand,./viewtopic.php?f=44&t=15797&sid=9d73be23e705c21e9f71558bb1a23ae2,so_devo,6
"high throw, hard rubber suggestion",./viewtopic.php?f=44&t=15192&sid=9d73be23e705c21e9f71558bb1a23ae2,seguso,33
Blue Sponge on both Ma Lin and Wang Liqins Black Rubbers,./viewtopic.php?f=44&t=15704&sid=9d73be23e705c21e9f71558bb1a23ae2,stevett,9
Darker Provine and Spalbird,./viewtopic.php?f=44&t=15651&sid=9d73be23e705c21e9f71558bb1a23ae2,haggisv,5
T05 replacement (AGAIN!),./viewtopic.php?f=44&t=15654&sid=9d73be23e705c21e9f71558bb1a23ae2,speedplay,45
Tacky Rubbers?,./viewtopic.php?f=44&t=15760&sid=9d73be23e705c21e9f71558bb1a23ae2,flaygrant,11
Rubber colour.,./viewtopic.php?f=44&t=15586&sid=9d73be23e705c21e9f71558bb1a23ae2,JustAlt,9
Joola Phoenix,./viewtopic.php?f=44&t=11899&sid=9d73be23e705c21e9f71558bb1a23ae2,haggisv,17
Thors changed?,./viewtopic.php?f=44&t=15693&sid=9d73be23e705c21e9f71558bb1a23ae2,loopinsmalltown,34
Inverted Rubber vs Humidty,./viewtopic.php?f=44&t=15719&sid=9d73be23e705c21e9f71558bb1a23ae2,Silver,8
New Giant Dragon Superspin G3,./viewtopic.php?f=44&t=14404&sid=9d73be23e705c21e9f71558bb1a23ae2,haggisv,6
galaxy Jupiter?,./viewtopic.php?f=44&t=15670&sid=9d73be23e705c21e9f71558bb1a23ae2,confusedplayer,1
Adidas P5 and Juic Nanospin II,./viewtopic.php?f=44&t=15558&sid=9d73be23e705c21e9f71558bb1a23ae2,ILya,5
Palio Hadou 2046 and Palio CJ 8000 Biotech ( 42-44)...?,./viewtopic.php?f=44&t=15641&sid=9d73be23e705c21e9f71558bb1a23ae2,orion,2
TopENERGY vs T05 vs Roxon 450,./viewtopic.php?f=44&t=14269&sid=9d73be23e705c21e9f71558bb1a23ae2,speedplay,7
Tenergy 05 FX / 25 FX and Nimbus Comparison,./viewtopic.php?f=44&t=15630&sid=9d73be23e705c21e9f71558bb1a23ae2,Fenriyl,1
through beginners eyes : rapid DtecS soft,./viewtopic.php?f=44&t=15636&sid=9d73be23e705c21e9f71558bb1a23ae2,ilikepie,0
Giant Dragon G3 soft,./viewtopic.php?f=44&t=15402&sid=9d73be23e705c21e9f71558bb1a23ae2,for3,9
Inspirit vs Inspirit Quattro vs Inspirit Quattro UL,./viewtopic.php?f=44&t=15585&sid=9d73be23e705c21e9f71558bb1a23ae2,logies,1
answer to ma lins forehand,./viewtopic.php?f=44&t=15540&sid=9d73be23e705c21e9f71558bb1a23ae2,ilikepie,12
"rubbers i dont know much about, help please",./viewtopic.php?f=44&t=15552&sid=9d73be23e705c21e9f71558bb1a23ae2,ilikepie,4
Inverted substitute for short pips?,./viewtopic.php?f=44&t=15287&sid=9d73be23e705c21e9f71558bb1a23ae2,hclnnkhg,19
Friendship's 729-08 Pre-tuned and Vario Bigslam,./viewtopic.php?f=44&t=15562&sid=9d73be23e705c21e9f71558bb1a23ae2,Prean-Clone,1
OOAK Interview with Kees - the interview!,./viewtopic.php?f=44&t=31216&sid=ded05c0e4271971a12d0c3dcdcfb5715,haggisv,10
Introduce yourself,./viewtopic.php?f=44&t=431&sid=ded05c0e4271971a12d0c3dcdcfb5715,haggisv,2378
Need good offensive inverted backhand rubber,./viewtopic.php?f=44&t=14955&sid=ded05c0e4271971a12d0c3dcdcfb5715,Spiderman,11
legal tuning?,./viewtopic.php?f=44&t=15271&sid=ded05c0e4271971a12d0c3dcdcfb5715,ilikepie,6
Anyone ever use an inverted ox rubber?,./viewtopic.php?f=44&t=15529&sid=ded05c0e4271971a12d0c3dcdcfb5715,glennholder,5
Inverted with <1.0mm,./viewtopic.php?f=44&t=15515&sid=ded05c0e4271971a12d0c3dcdcfb5715,DreadRazor,7
Juic Couga..low throw angle? And other comments on it please,./viewtopic.php?f=44&t=15371&sid=ded05c0e4271971a12d0c3dcdcfb5715,glennholder,8
Whale III Training,./viewtopic.php?f=44&t=15270&sid=ded05c0e4271971a12d0c3dcdcfb5715,Marathon Man,25
T64 vs Blast vs Desto F1,./viewtopic.php?f=44&t=15478&sid=ded05c0e4271971a12d0c3dcdcfb5715,ilikepie,4
Inverted rubber with disturbing effect,./viewtopic.php?f=44&t=15082&sid=ded05c0e4271971a12d0c3dcdcfb5715,Fadil Olguner,8
"Replacement for T64 - Yasaka Pryde 40, Gewo Reflexx or???",./viewtopic.php?f=44&t=15411&sid=ded05c0e4271971a12d0c3dcdcfb5715,Def-attack,12
tackiness d 1.7? it's slow o fast?,./viewtopic.php?f=44&t=15410&sid=ded05c0e4271971a12d0c3dcdcfb5715,defender,6
Silver did you ever try?......,./viewtopic.php?f=44&t=15382&sid=ded05c0e4271971a12d0c3dcdcfb5715,Skippy,1
Is it legal to change the sponge under an approved rubber?,./viewtopic.php?f=44&t=15398&sid=ded05c0e4271971a12d0c3dcdcfb5715,glennholder,8
New LKT rubbers: Black Power and Red Diamond,./viewtopic.php?f=44&t=11652&sid=ded05c0e4271971a12d0c3dcdcfb5715,haggisv,77
Reflectoid: an attacker's perspective,./viewtopic.php?f=44&t=7794&sid=ded05c0e4271971a12d0c3dcdcfb5715,gekogark1212,9
Are sticky rubbers treated?,./viewtopic.php?f=44&t=15243&sid=ded05c0e4271971a12d0c3dcdcfb5715,mynamenotbob,9
"Have you tried 729-02,05,08?",./viewtopic.php?f=44&t=15172&sid=ded05c0e4271971a12d0c3dcdcfb5715,shaolinTT,8
JUIC Nanospin II,./viewtopic.php?f=44&t=15336&sid=ded05c0e4271971a12d0c3dcdcfb5715,haggisv,3
Juic Nanospin II - it was one of the better modern rubbers,./viewtopic.php?f=44&t=15365&sid=ded05c0e4271971a12d0c3dcdcfb5715,ILya,3
Gewo Proton XP series of rubbers,./viewtopic.php?f=44&t=5798&sid=ded05c0e4271971a12d0c3dcdcfb5715,Mars63,14
Rubber for FH for JOO SE HYUK BLADE?,./viewtopic.php?f=44&t=15294&sid=ded05c0e4271971a12d0c3dcdcfb5715,defender,5
Avalox Sterco vs Tenergy 64,./viewtopic.php?f=44&t=8240&sid=ded05c0e4271971a12d0c3dcdcfb5715,Klopic,8
LKT Rapid Soft/Sound 1.8/2.0 on a fast balsa blade?,./viewtopic.php?f=44&t=15279&sid=ded05c0e4271971a12d0c3dcdcfb5715,sunflex,3
"Butterfly Renova, how old is it?",./viewtopic.php?f=44&t=12232&sid=ded05c0e4271971a12d0c3dcdcfb5715,Ranger-man,23
The Softest and Fastest rubber with big Catapult Effect,./viewtopic.php?f=44&t=14903&sid=ded05c0e4271971a12d0c3dcdcfb5715,Gyebax,19
Palio Blitz,./viewtopic.php?f=44&t=12615&sid=ded05c0e4271971a12d0c3dcdcfb5715,nathanso,72
729 Super FX,./viewtopic.php?f=44&t=15195&sid=ded05c0e4271971a12d0c3dcdcfb5715,mynamenotbob,4
729 Blue Sponge,./viewtopic.php?f=44&t=15178&sid=ded05c0e4271971a12d0c3dcdcfb5715,mynamenotbob,4
Galaxy/Milkyway rubbers,./viewtopic.php?f=44&t=8395&sid=ded05c0e4271971a12d0c3dcdcfb5715,mallia,14
Talent - Spider King: Has anyone tried it?,./viewtopic.php?f=44&t=15035&sid=ded05c0e4271971a12d0c3dcdcfb5715,Rhombuss,2
hurricane 3 neo,./viewtopic.php?f=44&t=15119&sid=ded05c0e4271971a12d0c3dcdcfb5715,JPMillare,3
Air Illumina (FX25?) and Roxon 330 vs Tenergy 05,./viewtopic.php?f=44&t=14839&sid=ded05c0e4271971a12d0c3dcdcfb5715,speedplay,10
"Palio CJ8000, not MAX sponge",./viewtopic.php?f=44&t=15112&sid=ded05c0e4271971a12d0c3dcdcfb5715,cstt,3
SpinLord Marder II,./viewtopic.php?f=44&t=14362&sid=ded05c0e4271971a12d0c3dcdcfb5715,Def-attack,7
LKT Black Power (original Black sponge) review,./viewtopic.php?f=44&t=14669&sid=ded05c0e4271971a12d0c3dcdcfb5715,so_devo,23
DHS neo Domestic,./viewtopic.php?f=44&t=15022&sid=ded05c0e4271971a12d0c3dcdcfb5715,decoy,4
Rubber Advice,./viewtopic.php?f=44&t=14895&sid=ded05c0e4271971a12d0c3dcdcfb5715,Oskar,28
Cheap rubbers for Timo Boll Spark,./viewtopic.php?f=44&t=14999&sid=ded05c0e4271971a12d0c3dcdcfb5715,loboestep,2
How long will Tenergy 05 last? Tenergy vs. Palio Macro ERA?,./viewtopic.php?f=44&t=14875&sid=ded05c0e4271971a12d0c3dcdcfb5715,dwruck,19
PRO Tenergy???,./viewtopic.php?f=44&t=14915&sid=ded05c0e4271971a12d0c3dcdcfb5715,decoy,11
changing rubber - need help,./viewtopic.php?f=44&t=14939&sid=ded05c0e4271971a12d0c3dcdcfb5715,nezumi1,5
Juic Air Condle Sound weight,./viewtopic.php?f=44&t=14701&sid=ded05c0e4271971a12d0c3dcdcfb5715,jevansau,2
Nittaku H2/H3 Pro,./viewtopic.php?f=44&t=14668&sid=ded05c0e4271971a12d0c3dcdcfb5715,Derf59,4
What's your favorite...,./viewtopic.php?f=44&t=14885&sid=ded05c0e4271971a12d0c3dcdcfb5715,KDawg,14
Replacement rubber for Gambler Four Kings,./viewtopic.php?f=44&t=14794&sid=ded05c0e4271971a12d0c3dcdcfb5715,Rhombuss,9
"729 GeoSpin Tacky, black vs. red, question",./viewtopic.php?f=44&t=14673&sid=ded05c0e4271971a12d0c3dcdcfb5715,glennholder,2
"hard sponge, inverted, and good for chopping",./viewtopic.php?f=44&t=14815&sid=ded05c0e4271971a12d0c3dcdcfb5715,glennholder,8
Tenergy Question?,./viewtopic.php?f=44&t=14872&sid=ded05c0e4271971a12d0c3dcdcfb5715,lolgirl,2
Tenergy 64,./viewtopic.php?f=44&t=14879&sid=ded05c0e4271971a12d0c3dcdcfb5715,Rantrave,0
why is sriver pronounced shriver?,./viewtopic.php?f=44&t=14811&sid=ded05c0e4271971a12d0c3dcdcfb5715,ilikepie,13
Colour of sponge,./viewtopic.php?f=44&t=14836&sid=ded05c0e4271971a12d0c3dcdcfb5715,hclnnkhg,13
OOAK Interview with Kees - the interview!,./viewtopic.php?f=44&t=31216&sid=fbb069c76fcf53d753fdca9e4e5d84e9,haggisv,10
Introduce yourself,./viewtopic.php?f=44&t=431&sid=fbb069c76fcf53d753fdca9e4e5d84e9,haggisv,2378
My day testing Apollo at Nexy HQ and Seoul National Uni,./viewtopic.php?f=44&t=14817&sid=fbb069c76fcf53d753fdca9e4e5d84e9,Der_Echte,7
Xiom Yanus Df vs Xiom Vega Europe on Balsa,./viewtopic.php?f=44&t=14533&sid=fbb069c76fcf53d753fdca9e4e5d84e9,Greggy,6
Very fast rubber for heavy looping and offensive play?,./viewtopic.php?f=44&t=14757&sid=fbb069c76fcf53d753fdca9e4e5d84e9,NorMazeFan.nr.1,12
Donic Barricuda,./viewtopic.php?f=44&t=14773&sid=fbb069c76fcf53d753fdca9e4e5d84e9,KDawg,3
Dedicated Backhand Chopping with Thin Inverted,./viewtopic.php?f=44&t=14768&sid=fbb069c76fcf53d753fdca9e4e5d84e9,Slade,2
TSP Cut Man,./viewtopic.php?f=44&t=14203&sid=fbb069c76fcf53d753fdca9e4e5d84e9,haggisv,5
"Roxon 330,hexer powersponge",./viewtopic.php?f=44&t=14323&sid=fbb069c76fcf53d753fdca9e4e5d84e9,broken1987,1
NEW Tibhar Primus,./viewtopic.php?f=44&t=14745&sid=fbb069c76fcf53d753fdca9e4e5d84e9,Humza,0
LKT Black power VS LKT black power Golden cake sponge.. '_',./viewtopic.php?f=44&t=14648&sid=fbb069c76fcf53d753fdca9e4e5d84e9,Candle. Lizard. Egg.,3
OFF spin rubber,./viewtopic.php?f=44&t=14532&sid=fbb069c76fcf53d753fdca9e4e5d84e9,bW!n,2
your opinion on xiom vega euro,./viewtopic.php?f=44&t=14639&sid=fbb069c76fcf53d753fdca9e4e5d84e9,ilikepie,0
Review - LKT Silver Dragon,./viewtopic.php?f=44&t=14515&sid=fbb069c76fcf53d753fdca9e4e5d84e9,riker71,5
