,id,thread_title,reply_split,classification
622,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,It's not as tacky as you might imagine.,descriptive
623,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,Good grip.,descriptive
624,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,Just don't expect H3 or anything like that.,irrelevant
625,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,Sponge is solid.,descriptive
626,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,"I think after about 6 months or so on it, it's softening up and I prefer the pop it had when firm.",irrelevant
627,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,Recommend boosting it.My buddy tried the Mech-Tek predator.,irrelevant
628,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,Spiny & softer.,descriptive
630,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,That's a backhand rubber if I've ever seen one.,irrelevant
631,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,"learninTT,I tried Zero blue sponge in 2.1mm.I had no issues.",irrelevant
632,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,The topsheet had less tack compared to Sevens.,comparative
633,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,"ckwsp101, Apologies for not being clear with my question; I was asking if you used Mech-Tek in 1.7 or 2.1 mm when you said it was too bouncy and hard to control.Regarding Zero with Blue Diamond sponge, how did you find the overall experience as compared to the Sevens?",irrelevant
634,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,I've read that the Sevens sponge is too soft and feels dead.,descriptive
635,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,I've also read that the Sevens has a lower throw causing a loop against backspin to go into the net.,descriptive
636,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,"This is the only rubber that I've played with so I don't have a point of reference but I do find that if I don't whip my BH/FH, it goes into the net.",irrelevant
637,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,I've always attributed it to errors in my technique but now think that the rubber may have a part to play in it.,irrelevant
638,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,Could you provide your opinion on this?Thanks!,irrelevant
639,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,"Unfortunately it is due to technique... it does not matter what the throw of the rubber is, you just need to adjust for it, and the ball will go over the net.",irrelevant
640,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,"High throw rubbers can make it easier to get the ball over the net, but there's nothing you can't do with a lower throw rubber, it just requires some adjustment.",irrelevant
641,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,I tried Mech-Tek in 1.7mm It was fine for me at my playing level.,descriptive
642,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,"With sound technique I can produce a strong opening loop against backspin ball with any of the mentioned Gambler products.Yes you need to make a ""minor"" adjustment for higher or lower throw rubber.",irrelevant
643,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,That is not what I wanted to hear .,irrelevant
644,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,"But seriously, thank you for letting me know that it is due to technique.",irrelevant
645,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,My primary problem was on the BH and I thought this may be due to the lack of power on the BH vs FH and getting a rubber with higher throw would help.,irrelevant
646,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,I guess I'll have to work on improving my technique..The Mech-Tek in 1.7mm seems to be out of stock currently and the 2.1mm may be more difficult to control on my backhand so I guess I'll have to wait.,irrelevant
647,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,I'm still waiting for my Sanwei M8 blade to be delivered from aliexpress and I'm hoping that the 1.7mm would be back in stock by then.,irrelevant
648,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,I guess I'll have to play with it to find out how much of an adjustment is required.,irrelevant
649,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,I definitely agree with Haggis.,irrelevant
650,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,"Getting a dialed-in backhand topspin drive can be a problem, I definitely had it a couple years ago.",irrelevant
651,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,"Watching some videos (mainly Brett's) helped, but what REALLY helped was some coaching and time with a robot.",irrelevant
652,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,It was a matter of racket angle and use of wrist that was the problem.,irrelevant
653,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,"The problem is definitely NOT the rubber (unless you're playing with long pips and trying to loop, or something like that..  ).Iskandar",irrelevant
654,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,Just giving in my input if you haven't made a choice yet.,irrelevant
655,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,Just FYI this is my personal experience.,irrelevant
656,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,I've played with Sevens and Mech-Tek 2.1mm.,irrelevant
657,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,I actually bought the Silver Dragon Double Carbon with Sevens rubber for my girlfriend as her first paddle.,irrelevant
658,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,I played with it for a couple months and it's actually a pretty good setup for beginners and even for intermediate.,irrelevant
659,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,"As it was mentioned, I did find the Sevens rubber to have a low throw angle.",descriptive
660,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,Agreeing with others you have to make an adjustment when switching between rubbers/blades.,irrelevant
661,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,I have 4 setups that I can play with and I'm very comfortable switching among them.,irrelevant
662,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,The Sevens rubber had a good tackiness to it from new (6.5/10 I was able to hold the ball for about 2 seconds).,descriptive
663,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,After a couple months of playing the tackiness is still good (6/10).,descriptive
664,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,My current setup is a Xiom Hayabusa ZXi with Super 999T on FH and Mech-Tek Predator on BH.,irrelevant
665,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,I've tested my friend's Tenergy 80FX so in comparison with Mech-Tek it's similar but Tenergy is much more bouncy and faster.,comparative
666,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,I tried playing the Tenergy on my FH but I didn't like it at all.,descriptive
667,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,"However, I wouldn't hesitate to play Mech-Tek on my FH, which to me felt a lot better.",descriptive
668,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,As for spin I can't comment on Tenergy but Mech-Tek gives plenty.,descriptive
670,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,Just yesterday during a rally I was able to perform a fast backhand loop from under the table and go over the net with about 2-2.5 inches of clearance.,irrelevant
671,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,Really surprised me as I've never done that.,irrelevant
672,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,There's much more to the rubber that I haven't seen.,irrelevant
673,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,"In addition, I was very surprised about the tackiness of Mech-Tek when I first got it (5/10).",irrelevant
674,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,Although now after a couple of months it's lost it.,irrelevant
675,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,And as it states they sure are grippy.,descriptive
676,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,Staticshock10 - thank you for your input.,irrelevant
677,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,I called up and spoke to Tom from Zeropong and went with his recommendations (shown in my signature).,irrelevant
678,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,I bought both of them with the GearZ sponge which is extremely good.,irrelevant
679,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,I do think I should have gone for the Mech-Tek for my BH instead of the X3 Diamond,irrelevant
680,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,It is not that the X3 Diamond is bad - far from it.,descriptive
681,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,But I feel that the Mech-Tek would have been better for me from a mid-court perspective.I'm still developing a more consistent BH but do not want to EJ since I feel that will impact my learning curve.,descriptive
682,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,It took me a while to get used to this new setup and would like to focus on refining my technique.,irrelevant
683,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,I will buy the Mech-Tek when it is time to change the current rubbers since my game should have progressed quite a bit by then.,irrelevant
684,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,The Burst is surprisingly good on the FH and I like it a lot.Thanks again to all for your advice and feedback.,descriptive
685,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,It will help me a lot in my TT journey.,irrelevant
686,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,Interesting finding:I recently tested out Mech-Tek on FH and Super 999T on BH.,irrelevant
687,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,"Surprisingly, I like it a lot.",irrelevant
688,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,I personally think that Mech-Tek is better on the FH than on BH.,irrelevant
689,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,Loops were very crisp and beautiful.,descriptive
690,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,"Smashes and ""plays away from the table"" are amazing.",descriptive
691,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,Really gives you the confidence!,irrelevant
692,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,Short game is very much acceptable.,descriptive
693,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,I didn't find a problem with pushes.,descriptive
694,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,Flicks are almost effortless.,descriptive
695,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,Only downside is that I wish it retained it's tackiness better because serves aren't as spiny when new.,descriptive
696,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,"And with this setup, I find my BH to have more control with a tackier rubber.",descriptive
697,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,Chiquita flicks (banana) feel a lot better than the Mech-Tek as well.,descriptive
698,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,"I've been using Burst Thor's on my FH and Mech-Tek on my BH (penhold) for a while and really like both.I recently saw that Gambler now has Burst with the Gearz sponge, and also X3 Diamond with Gearz (a mechanical grippy rubber).How does Burst Gearz compare to Burst Thor's?How does X3 Diamond Gearz compare to Mech-Tek?Any thoughts would be appreciated.",irrelevant
699,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,I haven't been able to find any good information about these rubbers despite intensive googling.,irrelevant
700,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,The guy who owns the company that makes Gambler rubbers posts on this forum Maybe he'll chip in here.Iskandar,irrelevant
701,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,I have used Burst and X3 Diamond with GearZ sponge.,irrelevant
702,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,However I have not used either Burst Thor's or Mech-Tek.,irrelevant
703,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,The GearZ sponge is supposedly less hard and more bouncy than the Thor while being harder than the older sponge used on the Gambler rubbers.,comparative
704,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,I liked the Burst GearZ but felt like I wanted something a bit harder (for me).,descriptive
705,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,The X3 Diamond is let down by its top sheet being hard and brittle (mine cracked at the edges where it may have hit the table).,descriptive
706,5f6c270f6d99ef02106d72a4,Gambler Zero Blue diamond/Big Gun/Burst Thor's hammer??,I have not had the cracking issue on other brands or even with the Burst.,descriptive
747,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"I would look into Friendship/729 rubbers - Focus 3 Snipe, probably.",irrelevant
748,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"Hi,I'm assuming that you're currently using the old/original Palio AK47....",irrelevant
749,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"The newer variants, ie.",irrelevant
750,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"AK47 Red, Yellow Sponge, Blue are a lot lighter...",irrelevant
752,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Yellow sits between the Red & Yellow...,irrelevant
753,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"I've tried the Yellow, and Blue, and I quite like both, as long as they're paired with a blades that're on the stiffer side...",comparative
754,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,I second Ziv's suggestion of the Focus III Snipe...,irrelevant
755,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,It comes in different sponge hardness...,irrelevant
756,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"I'm using one (On another setup) that has a sponge hardness of 39? - 41? ... You could also check-out various rubbers by LKT/KLT, Yinhe, and other Chinese brands...",irrelevant
757,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"They all have inexpensive, and some light-weight options.",irrelevant
758,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Just be mindful that a light rubber will not play the same as a heavy one.,irrelevant
759,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"Usually the light ones have a softer sponge, which will play differently.",irrelevant
760,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Yasaka Shining Dragon is a mid-hard rubber but much lighter than Chinese stuff.,descriptive
761,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"Only problem is removing rubber from blade ... you HAVE TO USE Nailpolish Remover or Acetone to remove it, else the topsheet will separate from the sponge from the slightest tension of pulling it.",irrelevant
762,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Go for 729 OEM ... or 729 SuperFX ( FX-C if u want slower ).,irrelevant
763,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Thanks folks- my current AK47 has red/peach sponge and yellow sponge.,irrelevant
764,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Perhaps I will just change the yellow sponge for something different.,irrelevant
765,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,viewtopic.php?f=44&t=25211Lightweight?,irrelevant
766,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Try KTL Green Dragon.,irrelevant
767,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,That is one radically light rubber.,irrelevant
768,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"Also 868 is a little lighter than normal (but it's got 2.0mm sponge rather than 2.2, despite what it says on the package).",descriptive
769,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Iskandar,irrelevant
770,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Change your AK to the blue version.,irrelevant
771,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Will play similar but one of the lightest rubbers there is.,irrelevant
772,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"Sounds like the old AK47, actually.Blue is lighter?",descriptive
773,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,I dunno...Palio AK47 Blue red,irrelevant
774,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Plenty of lighter Chinese sheets.,irrelevant
775,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"These are light:KTL Pro-XT ""Green Dragon"" black 47.77g163x167mm0.177g/cm^2KTL Pro-XT black 53.23g166x168mm0.193g/cm^2Iskandar",irrelevant
776,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,That's odd (or is it ?,irrelevant
777,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,given how inconsistent some these Chinese products are) ...,irrelevant
778,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"If I recollect correctly, mine weighed around 53 gms.",irrelevant
779,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"uncut... Could not weigh, just the rubber, post cutting, since it's glued to the blade, and then cut.",irrelevant
780,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"But, we could shave-off a min.",irrelevant
781,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,of 8-10gms (I have a larger blade head)..,irrelevant
782,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"So, at less than 45gms cut, I'd say, it's still quite light, comparatively.",irrelevant
783,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"Then, if the weight:performance, is taken into consideration, the rubber is well worth-it",irrelevant
784,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"It's not just ""Chinese products"" that are inconsistent.",irrelevant
785,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Have a look in Haggis's rubber sheet weight database (kinda too lazy to get you a URL right now) and you'll see that even expensive Japanese and German sheets vary a lot in weight.,irrelevant
786,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"German sheets can be pretty heavy, too.",irrelevant
787,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"Only a year or so ago people were complaining that Nexy Karis sheets had HUGE weight differences, and that's a $50 sheet.",irrelevant
788,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Iskandar,irrelevant
789,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Tempted to try some KTL XT as they are pennies on Aliexpress!Sadly I think QC is a major problem with cheaper items of any description these days.,irrelevant
790,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"I've used Tuttle Beijing 4, and found it a ridiculously good rubber for such a cheap price.",descriptive
791,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,If you're in the mood to try something different...,irrelevant
792,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"Actually, I'd say MOST Chinese rubbers are of really good quality.",irrelevant
793,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"There ARE a few with QC problems, most notably those KTL Gold Star sheets I bought a couple years back.",irrelevant
794,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,And Palio - the new AK47s seem OK quality wise but their older sheets were really hit and miss.,descriptive
795,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"Prices are low because - well, Chinese goods can be made at a low price for various reasons.",irrelevant
796,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Which is why Apple makes its I-Phones in China.,irrelevant
797,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Iskandar,irrelevant
798,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"Personally, I've bought loads of Chinese rubbers/blades/balls, and have almost never faced issues with the blades nor rubbers.. My statement is based, mostly on feedback from clubmates, and/or other players... More recently, with the 729 Focus III Snipe rubber...",irrelevant
799,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"I have one (Black 39?-41?), and there's nothing wrong with it, and it plays amazing.",irrelevant
800,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,".. On the other hand, a fellow club-mate bought the same one in Red, around the same time, and it plays kind of weird - The ball seems to just slip of the rubber...I've found major inconsistencies with the balls - More recently, with DHS D40+ (Ding Ning on the box) ...",irrelevant
801,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"I bought a box of 10, around a week back, which seems to look and play, differently from lots, I had purchased 3-6 months back...",irrelevant
802,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"The newer lot balls, seem whiter, have more bounce (here, I find inconsistencies within balls of the same lot itself), and feel heavier..",irrelevant
803,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"https://www.aliexpress.com/store/202364 ... rchText=61 61 Seconds products, a grear variety of sponges/ topsheets.Be happy.",irrelevant
804,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"Of all those rubber abundance, I do prefer those 42* stiff sponges to offer me a true dynamical linearity.",irrelevant
805,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Yes.,irrelevant
806,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Dynamical Linearity means a minimum of Catapultive effects.,irrelevant
807,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,I hate those sudden ball projections on my rubber.,irrelevant
808,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"Mind you, they are a little slower than a lot of other Chinese rubbers (even the Green Dragon).",descriptive
809,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"I suspect Red Dragon would be about as light, and is nontacky, so it might be faster than the Green Dragon.Iskandar",comparative
813,5f6c272a6d99ef02106d72b7,999T or Nittaku Hurricane Turbo on Donic Waldner Back Devil,If you find FXS a bit soft you could try one of the harder Tibhar rubbers in the same series such as MXP or MXS or perhaps Aurus Prime,irrelevant
814,5f6c272a6d99ef02106d72b7,999T or Nittaku Hurricane Turbo on Donic Waldner Back Devil,Thank You for the reply.,irrelevant
815,5f6c272a6d99ef02106d72b7,999T or Nittaku Hurricane Turbo on Donic Waldner Back Devil,I play close (mostly)- mid distance from the table.,irrelevant
816,5f6c272a6d99ef02106d72b7,999T or Nittaku Hurricane Turbo on Donic Waldner Back Devil,"Typically, hard rubbers are not recommended to be paired with the Blue Devil.",irrelevant
817,5f6c272a6d99ef02106d72b7,999T or Nittaku Hurricane Turbo on Donic Waldner Back Devil,The reason I am inclined towards the Chinese style rubbers is due to their tackiness that I felt would assist me with the spin in addition to the control more than the Euro/ Jap style rubbers despite being hard/ mid-hard.,irrelevant
818,5f6c272a6d99ef02106d72b7,999T or Nittaku Hurricane Turbo on Donic Waldner Back Devil,"I'm not familiar with Hurricane Turbo, heard its faster than the original Hurricane which was itself a notch faster than the 999T.",comparative
819,5f6c272a6d99ef02106d72b7,999T or Nittaku Hurricane Turbo on Donic Waldner Back Devil,"The 999 series is really old, think Hurricane predecessors the likes of G888 which I used extensively during my early days.",irrelevant
820,5f6c272a6d99ef02106d72b7,999T or Nittaku Hurricane Turbo on Donic Waldner Back Devil,"I would say more suited to close-to-the-table, nothing flips better than slow tacky rubbers, but mid-distance, you'll have to work alot harder.",irrelevant
821,5f6c272a6d99ef02106d72b7,999T or Nittaku Hurricane Turbo on Donic Waldner Back Devil,"For away from the table, I much preferred faster, lower arched tensors.Nevertheless, for nostalgia sake, I'm picking up a 999 sheet for fun",irrelevant
822,5f6c272a6d99ef02106d72b7,999T or Nittaku Hurricane Turbo on Donic Waldner Back Devil,999 is one of the few rubbers that will work when it's really humid.,irrelevant
823,5f6c272a6d99ef02106d72b7,999T or Nittaku Hurricane Turbo on Donic Waldner Back Devil,Which reminds me..,irrelevant
824,5f6c272a6d99ef02106d72b7,999T or Nittaku Hurricane Turbo on Donic Waldner Back Devil,"I should make up another bat with 999 on it, some days it's been REALLY humid here.",irrelevant
825,5f6c272a6d99ef02106d72b7,999T or Nittaku Hurricane Turbo on Donic Waldner Back Devil,The Globe stuff and the 999 Corporation stuff is pretty similar.,comparative
826,5f6c272a6d99ef02106d72b7,999T or Nittaku Hurricane Turbo on Donic Waldner Back Devil,Iskandar,irrelevant
827,5f6c27396d99ef02106d72c1,Backhand rubber - Sanwei T-88 Taiji/Palio Aeolus/neither?,Is there a reason why you're using 1.7mm sponge on the backhand?,irrelevant
828,5f6c27396d99ef02106d72c1,Backhand rubber - Sanwei T-88 Taiji/Palio Aeolus/neither?,The problem is most Chinese rubbers (including Taiji) only come in one thickness (usually 2.2mm).,irrelevant
829,5f6c27396d99ef02106d72c1,Backhand rubber - Sanwei T-88 Taiji/Palio Aeolus/neither?,"Not really a problem IMHO for most people, what with the 40mm ball.",irrelevant
830,5f6c27396d99ef02106d72c1,Backhand rubber - Sanwei T-88 Taiji/Palio Aeolus/neither?,I was curious so I had a look.,irrelevant
831,5f6c27396d99ef02106d72c1,Backhand rubber - Sanwei T-88 Taiji/Palio Aeolus/neither?,The cheapest T88-Taiji on AliExpress I found was this:https://www.aliexpress.com/item/Free-Sh ... 56317.htmlQuite confusing - it lists all these sponge thicknesses but it turns out there's only one (2.2mm) available!,irrelevant
832,5f6c27396d99ef02106d72c1,Backhand rubber - Sanwei T-88 Taiji/Palio Aeolus/neither?,"It does claim to be a ""backhand rubber"".",irrelevant
833,5f6c27396d99ef02106d72c1,Backhand rubber - Sanwei T-88 Taiji/Palio Aeolus/neither?,"I actually have a sheet on that ""M8 Premade"" I got, the other side has T88-I on it.",irrelevant
