id|comment_id|comment_text|entity1|entity2|aspect|direction
273|5f6c26a56d99ef02106d7266|"generating more spin - Rakzalifting the underspin - Rakzafeel and control of the ball - Subjective, Aurus feels more ""direct"" which to me = control, but also faster, which = less control to others.durability - Rakzasmashing/flat hit - Aurus"|Tibhar-Aurus|Yasaka-Rakza-7|spin|l
274|5f6c26a56d99ef02106d7266|"generating more spin - Rakzalifting the underspin - Rakzafeel and control of the ball - Subjective, Aurus feels more ""direct"" which to me = control, but also faster, which = less control to others.durability - Rakzasmashing/flat hit - Aurus"|Tibhar-Aurus|Yasaka-Rakza-7|speed|g
275|5f6c26a56d99ef02106d7266|The Rakza 7 felt slightly softer than the MX-P, but for me the difference was subtle.|Tibhar-Evolution-MX-P|Yasaka-Rakza-7|hardness|g
276|5f6c27486d99ef02106d72c8|Overall I found T64 was considrubly faster, but weaker on the spin side.|Butterfly-Tenergy-64|Tibhar-Evolution-MX-P|speed|g
277|5f6c27486d99ef02106d72c8|05 feels a bit harder to me than this rubber,64 feels softer.|Butterfly-Tenergy-05|Butterfly-Tenergy-64|hardness|g
278|5f6c27486d99ef02106d72c8|05 feels a bit harder to me than this rubber,64 feels softer.|Butterfly-Tenergy-05|Butterfly-Tenergy-64|hardness|g
279|5f6c288b4272aba9ab775720|Tin Arc is probably a softer version of Hurricane 3 topsheet or sponge.|DHS-Hurricane-3|DHS-Tin-Arc|hardness|g
280|5f6c288b4272aba9ab775720|And then, when I visited the DHS website a year or so ago, I noticed that H3 came with harder sponges than Tin Arc did (38,39,40, etc.|DHS-Hurricane-3|DHS-Tin-Arc|hardness|g
281|5f6c288b4272aba9ab775720|Now, if you look at it.. H3 is SLOWER (88 vs. 98) and has more SPIN (95 vs. 93) and CONTROL (57 vs. 52) than Tin Arc 3 (with the med.|DHS-Hurricane-3|DHS-Tin-Arc-3|spin|g
282|5f6c288b4272aba9ab775720|Now, if you look at it.. H3 is SLOWER (88 vs. 98) and has more SPIN (95 vs. 93) and CONTROL (57 vs. 52) than Tin Arc 3 (with the med.|DHS-Hurricane-3|DHS-Tin-Arc-3|speed|l
283|5f6c288b4272aba9ab775720|Tenergy is faster than Hurricane.|Butterfly-Tenergy|DHS-Hurricane|speed|g
284|5f6c28c94272aba9ab775748|I tried H2 various times over the year, but found it even harder to use than H3.|DHS-Hurricane-2|DHS-Hurricane-3|hardness|g
285|5f6c29494272aba9ab77578a|It's a matter of taste, the 2 rubbers are quite different, both are reliable for the style.64 is significantly softer and lighter than 05, it's quite faster and has much lower throw and arc, and it's somewhat less spin sensitive.|Butterfly-Tenergy-05|Butterfly-Tenergy-64|spin|l
286|5f6c29494272aba9ab77578a|It's a matter of taste, the 2 rubbers are quite different, both are reliable for the style.64 is significantly softer and lighter than 05, it's quite faster and has much lower throw and arc, and it's somewhat less spin sensitive.|Butterfly-Tenergy-05|Butterfly-Tenergy-64|speed|g
287|5f6c29494272aba9ab77578a|It's a matter of taste, the 2 rubbers are quite different, both are reliable for the style.64 is significantly softer and lighter than 05, it's quite faster and has much lower throw and arc, and it's somewhat less spin sensitive.|Butterfly-Tenergy-05|Butterfly-Tenergy-64|hardness|g
288|5f6c29494272aba9ab77578a|It's a matter of taste, the 2 rubbers are quite different, both are reliable for the style.64 is significantly softer and lighter than 05, it's quite faster and has much lower throw and arc, and it's somewhat less spin sensitive.|Butterfly-Tenergy-05|Butterfly-Tenergy-64|throw angle|l
289|5f6c29494272aba9ab77578a|It's a matter of taste, the 2 rubbers are quite different, both are reliable for the style.64 is significantly softer and lighter than 05, it's quite faster and has much lower throw and arc, and it's somewhat less spin sensitive.|Butterfly-Tenergy-05|Butterfly-Tenergy-64|throw angle|l
290|5f6c29494272aba9ab77578a|"Don't listen to 1 person, compare opinions and look at the coherence of the statements...About 05-64, you know, we can talk about hardness of the rubber surface (which can be compared also by the weight of the rubber, and since 05 is heavier it's not difficult to tell which one is harder... maybe we can talk about which one ""feels"" harder) but if 64 were slower than 05 it would simply be a worse rubber, since everyone agrees 05 is spinnier-higher arc..."|Butterfly-Tenergy-05|Butterfly-Tenergy-64|spin|g
291|5f6c29494272aba9ab77578a|"Don't listen to 1 person, compare opinions and look at the coherence of the statements...About 05-64, you know, we can talk about hardness of the rubber surface (which can be compared also by the weight of the rubber, and since 05 is heavier it's not difficult to tell which one is harder... maybe we can talk about which one ""feels"" harder) but if 64 were slower than 05 it would simply be a worse rubber, since everyone agrees 05 is spinnier-higher arc..."|Butterfly-Tenergy-05|Butterfly-Tenergy-64|speed|g
292|5f6c29494272aba9ab77578a|"Don't listen to 1 person, compare opinions and look at the coherence of the statements...About 05-64, you know, we can talk about hardness of the rubber surface (which can be compared also by the weight of the rubber, and since 05 is heavier it's not difficult to tell which one is harder... maybe we can talk about which one ""feels"" harder) but if 64 were slower than 05 it would simply be a worse rubber, since everyone agrees 05 is spinnier-higher arc..."|Butterfly-Tenergy-05|Butterfly-Tenergy-64|hardness|g
293|5f6c29494272aba9ab77578a|"Don't listen to 1 person, compare opinions and look at the coherence of the statements...About 05-64, you know, we can talk about hardness of the rubber surface (which can be compared also by the weight of the rubber, and since 05 is heavier it's not difficult to tell which one is harder... maybe we can talk about which one ""feels"" harder) but if 64 were slower than 05 it would simply be a worse rubber, since everyone agrees 05 is spinnier-higher arc..."|Butterfly-Tenergy-05|Butterfly-Tenergy-64|weight|g
294|5f6c29494272aba9ab77578a|"Don't listen to 1 person, compare opinions and look at the coherence of the statements...About 05-64, you know, we can talk about hardness of the rubber surface (which can be compared also by the weight of the rubber, and since 05 is heavier it's not difficult to tell which one is harder... maybe we can talk about which one ""feels"" harder) but if 64 were slower than 05 it would simply be a worse rubber, since everyone agrees 05 is spinnier-higher arc..."|Butterfly-Tenergy-05|Butterfly-Tenergy-64|throw angle|g
295|5f6c29494272aba9ab77578a|All tenergy is made from same material in terms of elasticity (FX has softer sponge), but differ slightly in pip geometry & density (except t25 which differs significantly, the large pips imply lower throw).|Butterfly-Tenergy|Butterfly-Tenergy-25|hardness|l
296|5f6c29494272aba9ab77578a|All tenergy is made from same material in terms of elasticity (FX has softer sponge), but differ slightly in pip geometry & density (except t25 which differs significantly, the large pips imply lower throw).|Butterfly-Tenergy|Butterfly-Tenergy-25|throw angle|g
297|5f6c29494272aba9ab77578a|All tenergy is made from same material in terms of elasticity (FX has softer sponge), but differ slightly in pip geometry & density (except t25 which differs significantly, the large pips imply lower throw).|Butterfly-Tenergy|Butterfly-Tenergy-25|throw angle|g
298|5f6c29494272aba9ab77578a|64 feels lot faster in powerdrive kind of open blade shots.3.|Butterfly-Tenergy-05|Butterfly-Tenergy-64|speed|l
299|5f6c29494272aba9ab77578a|64 is lot livelier, softer and bouncier.|Butterfly-Tenergy-05|Butterfly-Tenergy-64|speed|l
300|5f6c29494272aba9ab77578a|64 is lot livelier, softer and bouncier.|Butterfly-Tenergy-05|Butterfly-Tenergy-64|speed|l
301|5f6c29494272aba9ab77578a|64 is lot livelier, softer and bouncier.|Butterfly-Tenergy-05|Butterfly-Tenergy-64|hardness|g
302|5f6c29494272aba9ab77578a|t64 dosent have a softer sponge, have the same one as t05, but the wider spaced pips gives a softer felling , and t64 is ligther cause have less pips...|Butterfly-Tenergy-05|Butterfly-Tenergy-64|hardness|g
303|5f6c294f4272aba9ab77578d|i would say that the throw angle of mx-p is indeed lower that 05...the sponge is also little harder and topshit little grippier|Butterfly-Tenergy-05|Tibhar-Evolution-MX-P|hardness|g
304|5f6c294f4272aba9ab77578d|i would say that the throw angle of mx-p is indeed lower that 05...the sponge is also little harder and topshit little grippier|Butterfly-Tenergy-05|Tibhar-Evolution-MX-P|tackiness|g
305|5f6c294f4272aba9ab77578d|i would say that the throw angle of mx-p is indeed lower that 05...the sponge is also little harder and topshit little grippier|Butterfly-Tenergy-05|Tibhar-Evolution-MX-P|throw angle|g
306|5f6c2a044272aba9ab7757ed|Hexer powersponge is Hexer with a softer but powerful sponge.|Andro-Hexer|Andro-Hexer-Powersponge|hardness|l
307|5f6c2a044272aba9ab7757ed|The Hexer duro has a similar topsheet to Hexer but is thicker and therefore more durable (hence the name 'duro').|Andro-Hexer|Andro-Hexer-Duro|durability|g
308|5f6c2a044272aba9ab7757ed|Many people would say that T05 is spinnier than T05fx, yet on certain softish strokes the softer sponged version would help produce more spin.|Butterfly-Tenergy-05|Butterfly-Tenergy-05-FX|spin|g
309|5f6c2a044272aba9ab7757ed|Many people would say that T05 is spinnier than T05fx, yet on certain softish strokes the softer sponged version would help produce more spin.|Butterfly-Tenergy-05|Butterfly-Tenergy-05-FX|spin|l
310|5f6c2a044272aba9ab7757ed|Many people would say that T05 is spinnier than T05fx, yet on certain softish strokes the softer sponged version would help produce more spin.|Butterfly-Tenergy-05|Butterfly-Tenergy-05-FX|hardness|g
311|5f6c2a637da9e46ccbe15455|HOWEVER: In this particular, rarity of a case only applicable to a comparison with T05, the Omega V pro is still more controllable, given that it's much deader and less bouncy on soft shots, and moreover has a less volatile topsheet (by which I mean remarkably spin sensitive) and will allow you to slightly misread the amount of spin but still get a weak return to land on the table.|Butterfly-Tenergy-05|Xiom-Omega-V-Pro|control|l
312|5f6c2ab17da9e46ccbe15481|THe grip-s Euro has a considerably softer sponge than the the Blue Whale II, so it will play a little different.The Globe 999T is virtually the same as the original Globe 999, and although the topsheet is somewhat similar to the JUIC 999 turbo, the JUIC is less tacky and the sponge more lively, making it a lot easier to generate pace.|Tibhar-Grip-S|Yasaka-Rakza-7-Soft|hardness|l
313|5f6c2ab27da9e46ccbe15482|M3 is soft, but it isn't as soft as R7Soft, and is punchier and more definite.|Donic-Bluefire-M3|Yasaka-Rakza-7-Soft|hardness|e
314|5f6c2ab27da9e46ccbe15482|Tibhar 5Q Sound (Power Update) is a bit softer, but shares a LOT of characteristics with T05-fx.|Butterfly-Tenergy-05-FX|Tibhar-5Q-Sound|hardness|g
315|5f6c2ab27da9e46ccbe15482|The Rakza felt mushy, way too soft and horrible compared to the harder more positive direct feeling 05-FX.|Butterfly-Tenergy-05-FX|Yasaka-Rakza|hardness|l
316|5f6c2ab27da9e46ccbe15482|The Rasant seemed to stay a bit lower on harder shots, so I'd probably call it a lower throw rubber than JP03 overall, but it's so, so close.|Andro-Rasant|Donic-Bluefire-JP-03|hardness|g
317|5f6c2ab27da9e46ccbe15482|The Rasant seemed to stay a bit lower on harder shots, so I'd probably call it a lower throw rubber than JP03 overall, but it's so, so close.|Andro-Rasant|Donic-Bluefire-JP-03|throw angle|l
318|5f6c2ab27da9e46ccbe15482|The Rasant seemed to stay a bit lower on harder shots, so I'd probably call it a lower throw rubber than JP03 overall, but it's so, so close.|Andro-Rasant|Donic-Bluefire-JP-03|throw angle|l
319|5f6c2ab57da9e46ccbe15484|Based on what players I know who use Rakza 7 and Rakza 7 soft, I'd expect the Rakza 7 soft to be, well, softer, spinnier, and a bit easier to use that Rakza 7.|Yasaka-Rakza-7|Yasaka-Rakza-7-Soft|spin|l
320|5f6c2ab57da9e46ccbe15484|Based on what players I know who use Rakza 7 and Rakza 7 soft, I'd expect the Rakza 7 soft to be, well, softer, spinnier, and a bit easier to use that Rakza 7.|Yasaka-Rakza-7|Yasaka-Rakza-7-Soft|hardness|g
321|5f6c2ab57da9e46ccbe15484|In turn, I'd expect the JP01 to be a bit faster, with somewhat less control.|Donic-Bluefire-JP-01|Yasaka-Rakza-7-Soft|speed|g
322|5f6c2ad47da9e46ccbe15497|The Regular Hurricane III is much tackier than the Neo H3.|DHS-Hurricane|DHS-NEO-Hurricane-3|tackiness|g
323|5f6c2b0c7da9e46ccbe154b7|An excellent combo I must say.. at least for me.For the part of how the two compare and differ,I'll just rate them here against each one.Speed ------ Rasant is faster and stifferSpin ------- Rhyzm is spinier and more forgivingControl ---- Overall both rubbers are Equals, the control level varies on each strokes.Blocking --- Rhyzm better on passive, Rasant better on active.Short game-- Overall both rubbers equally excel, depending on which side of the hand you use them for.Flicks ------ Rhym better control on bh but equals Rasant on fh.|Andro-Rasant|JOOLA-Rhyzm|spin|l
324|5f6c2b0c7da9e46ccbe154b7|An excellent combo I must say.. at least for me.For the part of how the two compare and differ,I'll just rate them here against each one.Speed ------ Rasant is faster and stifferSpin ------- Rhyzm is spinier and more forgivingControl ---- Overall both rubbers are Equals, the control level varies on each strokes.Blocking --- Rhyzm better on passive, Rasant better on active.Short game-- Overall both rubbers equally excel, depending on which side of the hand you use them for.Flicks ------ Rhym better control on bh but equals Rasant on fh.|Andro-Rasant|JOOLA-Rhyzm|speed|g
325|5f6c2b0c7da9e46ccbe154b7|An excellent combo I must say.. at least for me.For the part of how the two compare and differ,I'll just rate them here against each one.Speed ------ Rasant is faster and stifferSpin ------- Rhyzm is spinier and more forgivingControl ---- Overall both rubbers are Equals, the control level varies on each strokes.Blocking --- Rhyzm better on passive, Rasant better on active.Short game-- Overall both rubbers equally excel, depending on which side of the hand you use them for.Flicks ------ Rhym better control on bh but equals Rasant on fh.|Andro-Rasant|JOOLA-Rhyzm|control|g
326|5f6c2b0c7da9e46ccbe154b7|Likewise, Rasant has better direction on fh.Neutrals/Negatives Rasant is faster and not spin sensitive against incoming spins, but less spiny.|Andro-Rasant|JOOLA-Rhyzm|spin|l
327|5f6c2b0c7da9e46ccbe154b7|Likewise, Rasant has better direction on fh.Neutrals/Negatives Rasant is faster and not spin sensitive against incoming spins, but less spiny.|Andro-Rasant|JOOLA-Rhyzm|speed|g
328|5f6c2b0c7da9e46ccbe154b7|Rhyzm is spinnier and more controllable, but more sensitive to incoming spins.|Andro-Rasant|JOOLA-Rhyzm|spin|l
329|5f6c2b0c7da9e46ccbe154b7|Rhyzm is spinnier and more controllable, but more sensitive to incoming spins.|Andro-Rasant|JOOLA-Rhyzm|control|l
330|5f6c2b2d7da9e46ccbe154ca|1QS is lower throw so it should block better than the 5Q.I've lifted some figures from the Tibhar catalogue and included the Genius ones for comparison.|Tibhar-5Q|Tibhar-Genius|throw angle|l
331|5f6c2b2d7da9e46ccbe154ca|1QS is lower throw so it should block better than the 5Q.I've lifted some figures from the Tibhar catalogue and included the Genius ones for comparison.|Tibhar-5Q|Tibhar-Genius|throw angle|l
332|5f6c2b2d7da9e46ccbe154ca|Looks like the Genius rubbers have more control but are less dynamic.There is also a 5Q VIP model and it's due out in April 2014.|Tibhar-5Q-VIP|Tibhar-Genius|control|l
333|5f6c2b2d7da9e46ccbe154ca|Comparing the 5Q and the 1QS sales they have sold 30% more 5Q and practically all in Max.I have no experience of the Genius Sound but Tibhar rate the 5Q higher in both speed & spin but less control.Genius Sound is the same 'softness' as the 5QS at 37.5If you weren't keen on the 5Q on the BH you could always go with the 5QS which has the most Spin as a stop gap.|Tibhar-5Q|Tibhar-Genius-Sound|throw angle|g
334|5f6c2b2d7da9e46ccbe154ca|I love 1Q on FH, faster than 5Q and a wee bit less spin.|Tibhar-1Q|Tibhar-5Q|spin|g
335|5f6c2b2d7da9e46ccbe154ca|I love 1Q on FH, faster than 5Q and a wee bit less spin.|Tibhar-1Q|Tibhar-5Q|speed|g
336|5f6c2c437da9e46ccbe1556f|Comparing the S1 Turbo with a Donic Bluefire M1 (I was using that on a Stiga CarboKev at the time) the black M1 was heavier and had a tigher arc than the S1 Turbo and overall was a better performer.|Donic-Acuda-S1-Turbo|Donic-Bluefire-M1|weight|l
337|5f6c2cdc7da9e46ccbe155ce|"I just find Rasant ""less not good"" .I also perceive it makes more spin than T05 when playing against them."|Andro-Rasant|Butterfly-Tenergy-05|spin|g
338|5f6c2e3f7da9e46ccbe15632|I've tried acuda s3 and found it to be a good soft backhand rubber much like a slightly firmer yet more spinney f3.|Donic-Acuda-S3|Donic-Desto-F3|spin|g
339|5f6c2e3f7da9e46ccbe15632|I've tried acuda s3 and found it to be a good soft backhand rubber much like a slightly firmer yet more spinney f3.|Donic-Acuda-S3|Donic-Desto-F3|hardness|g
340|5f6c2e3f7da9e46ccbe15632|Acuda s2 is faster less spinny last time a played it.|Donic-Acuda-S2|Yasaka-Rakza-7|spin|l
341|5f6c2e3f7da9e46ccbe15632|Acuda s2 is faster less spinny last time a played it.|Donic-Acuda-S2|Yasaka-Rakza-7|speed|g
342|5f6c2e3f7da9e46ccbe15632|Razka 7 all the way there is no real comparison to S2 R7 is a lot more spiny and thats what you want for an all-round attaker.If you want to be smart, put R7 on forehand and S2 on backhand.|Donic-Acuda-S2|Yasaka-Rakza-7|spin|l
343|5f6c2e757da9e46ccbe15648|My way of describing Rasant would be a similar speed to Roxon 450 with greater spin and better control.|Andro-Rasant|Andro-Roxon-450|control|l
344|5f6c2ee47da9e46ccbe15680|H2 seems to be spinier, but that could easily be my imagination.Meanwhile I have tried H3 Neo, but couldn't fall in love with|DHS-Hurricane-2|DHS-Hurricane-3|spin|g
345|5f6c30157da9e46ccbe1573b|The Jupiter is both harder and faster, so you should use the faster rubber on your more attacking side.|Galaxy-Jupiter|Galaxy-Mercury-II|speed|g
346|5f6c30157da9e46ccbe1573b|The Jupiter is both harder and faster, so you should use the faster rubber on your more attacking side.|Galaxy-Jupiter|Galaxy-Mercury-II|hardness|g
347|5f6c30157da9e46ccbe1573b|There lies the problem to define which rubber is faster...The Jupiter has a much harder sponge, whereas the mercury II has a soft springier sponge.|Galaxy-Jupiter|Galaxy-Mercury-II|hardness|g
348|5f6c30207da9e46ccbe15742|Well the Flextra is definitely slower.|Butterfly-Flextra|Donic-Coppa-Tenero|speed|l
349|5f6c30207da9e46ccbe15742|The Coppa Tagora is a bit faster than Sriver, but also nice and soft so great control.|Butterfly-Sriver|Donic-Coppa-Tagora|speed|l
350|5f6c30207da9e46ccbe15742|I just played with Coppa Tagora, then I fixed the guys paddle (and bounced the ball on it a lot) and it's an amazing rubber (was 1.7mm) but I do agree it is a bit faster that Sriver!|Butterfly-Sriver|Donic-Coppa-Tagora|speed|l
351|5f6c30207da9e46ccbe15742|And our new friend wants something a bit slower than Sriver.Yasaka offers nothing slower than Mark V. Butterfly Sapphira is a bit faster than Flextra, with more spin.|Butterfly-Flextra|Butterfly-Sapphira|spin|g
352|5f6c30207da9e46ccbe15742|And our new friend wants something a bit slower than Sriver.Yasaka offers nothing slower than Mark V. Butterfly Sapphira is a bit faster than Flextra, with more spin.|Butterfly-Flextra|Butterfly-Sapphira|speed|l
353|5f6c30207da9e46ccbe15742|Nothing wrong with disagreeing on something glennholder, we all perceive things differently  IMO The regular Coppa is similar speed to Sriver, and the Tagora is a little slower.|Butterfly-Sriver|Donic-Coppa|speed|l
354|5f6c30207da9e46ccbe15742|I've played with the Coppa Tagora for several years, before that I played with Sriver FX for several years and the Tagora was definitely a little faster, with the empasive on a little.|Butterfly-Sriver-FX|Donic-Coppa-Tagora|speed|g
355|5f6c30427da9e46ccbe15758|The main difference between the two is that H3 has a higher throw, making it a little easier to loop with, whereas the H2 tend to be a little easier to block or counterloop.|DHS-Hurricane-2|DHS-Hurricane-3|throw angle|l
356|5f6c30467da9e46ccbe1575b|tack on cream is semi-tacky, similar to hurricane neos, with overall spin not that strong but much easier to control.|DHS-Hurricane|Stiga-Neos|control|l
357|5f6c30507da9e46ccbe15761|Rakza soft is faster than Hexer, a better one for attacking.|Andro-Hexer|Yasaka-Rakza|speed|l
358|5f6c30507da9e46ccbe15761|Hexer has a higher throw, more difficult to attack from mid distance.|Andro-Hexer|Yasaka-Rakza|throw angle|g
359|5f6c30507da9e46ccbe15761|I found it to be a good medium throw rubber (normal Hexer is higher throw as def-attack said), but not as fast as the other Hexers, but only marginally.|Andro-Hexer|Yasaka-Rakza|speed|l
360|5f6c30507da9e46ccbe15761|I found it to be a good medium throw rubber (normal Hexer is higher throw as def-attack said), but not as fast as the other Hexers, but only marginally.|Andro-Hexer|Yasaka-Rakza|speed|e
361|5f6c30507da9e46ccbe15761|I found it to be a good medium throw rubber (normal Hexer is higher throw as def-attack said), but not as fast as the other Hexers, but only marginally.|Andro-Hexer|Yasaka-Rakza|throw angle|g
362|5f6c30527da9e46ccbe15762|I want fairly high throw (hopefully consistent throw), pretty long dwell, great spin, decent speed, preferrably a tad softer than Hurricane so that if I have to hit passibly I can still manipulate the ball pretty well without heavy engagement on the ball.|DHS-Hurricane|DHS-Skyline|hardness|g
363|5f6c30867da9e46ccbe15788|I think H3 Neo will feel a lot different (harder) to the Tibhar rubber though, so you may lose some control with it.|DHS-Hurricane-3|DHS-Skyline|hardness|g
364|5f6c3179220a4650ffffd9ec|firstly, Bryce without glue is slower than nianmor and calibra.|Butterfly-Bryce|Tibhar-Nianmor|speed|l
365|5f6c31ac220a4650ffffda0b|It is very spinny but I do not think the speed is much different than RD.While I do think I get more spin from Tenergy, it is not enough to make a huge difference in my game.|Butterfly-Tenergy|Butterfly-Tenergy-05|spin|l
366|5f6c31ac220a4650ffffda0b|I do think the tensor sponges stay livelier much much longer than T05.|Butterfly-Tenergy-05|Tensor-rubbers|speed|l
367|5f6c31ea220a4650ffffda3a|since R7 is bit slower than T05.i use R7 in my back hand.i mix my serves with R7 or with T05 just to confuse  .|Butterfly-Tenergy-05|Yasaka-Rakza-7|speed|g
368|5f6c31ea220a4650ffffda3a|since both have different spin properties, but R7 can produce heavy backspin.Loops and Loop drives[b]-R7 is slower is loops but produce very good spin.|Xiom-Vega-Europe|Yasaka-Rakza-7|speed|g
369|5f6c31ea220a4650ffffda3a|but T05 jumps bit higher during loops and drives where R7 stays low.|Butterfly-Tenergy-05|Yasaka-Rakza-7|throw angle|g
370|5f6c3223220a4650ffffda62|Coming from mainly Chinese rubbers, I've used to having to generate my own pace instead of getting a lot from the rubber, and the speed was quite good, easily faster than many Chinese rubbers, and probably only a little slower than t05.|Butterfly-Tenergy-05|Chinese-rubbers|speed|g
371|5f6c3223220a4650ffffda62|Coming from mainly Chinese rubbers, I've used to having to generate my own pace instead of getting a lot from the rubber, and the speed was quite good, easily faster than many Chinese rubbers, and probably only a little slower than t05.|Butterfly-Tenergy-05|Chinese-rubbers|speed|l
372|5f6c32a1220a4650ffffdab4|Roxon 330 has much better control and spin.|Andro-Roxon-330|Donic-Coppa-JO-Silver|control|g
373|5f6c32c6220a4650ffffdacc|Roundell's sponge is similar to Sriver EL, but the topsheet is grippier and faster.|Butterfly-Roundell|Butterfly-Sriver-EL|speed|l
374|5f6c32c6220a4650ffffdacc|Roundell's sponge is similar to Sriver EL, but the topsheet is grippier and faster.|Butterfly-Roundell|Butterfly-Sriver-EL|tackiness|l
375|5f6c32cd220a4650ffffdad1|Mark V AD is a touch harder than Sriver FX, but isn't really that much faster.|Butterfly-Sriver-FX|Yasaka-Mark-V|speed|g
376|5f6c32cd220a4650ffffdad1|Mark V AD is a touch harder than Sriver FX, but isn't really that much faster.|Butterfly-Sriver-FX|Yasaka-Mark-V|hardness|l
377|5f6c32cd220a4650ffffdad1|Previously I thought both are about the same but after comparing them head to head (one on each side of the blade - korbel at the time), Mark V ad is indeed faster.|Butterfly-Sriver-FX|Yasaka-Mark-V|speed|l
378|5f6c3302220a4650ffffdaee|skyline 3 neo: faster than h3 neo and have the same throw, BUT LESS TAKCYin jap/euro rubbers... mmm..i can't advise you, i don't know the enough about it|DHS-Hurricane-3|DHS-Skyline|speed|l
379|5f6c3302220a4650ffffdaee|The #19 was designed for use with glue... without it the rubber is slow as you don't get the speed of the firmer sponge.I quite liked the H3 Neo... it's topspeed is probably faster, but the Tenergy feels it has more energy at lower to medium speeds.|Butterfly-Tenergy|DHS-Hurricane-3|speed|l
380|5f6c3302220a4650ffffdaee|The #19 was designed for use with glue... without it the rubber is slow as you don't get the speed of the firmer sponge.I quite liked the H3 Neo... it's topspeed is probably faster, but the Tenergy feels it has more energy at lower to medium speeds.|Butterfly-Tenergy|DHS-Hurricane-3|throw angle|l
381|5f6c3302220a4650ffffdaee|I would still say that 05 because it is the most spin responsive will be the harder to smash with.|Butterfly-Tenergy-05|DHS-Hurricane-3|hardness|g
382|5f6c3326220a4650ffffdb03|But all my reviews and all my feeling tend to keep coming down to similar points, how much slower and how much less spin than tenergy 05.|Butterfly-Tenergy-05|DHS-Hurricane|spin|g
383|5f6c3326220a4650ffffdb03|But all my reviews and all my feeling tend to keep coming down to similar points, how much slower and how much less spin than tenergy 05.|Butterfly-Tenergy-05|DHS-Hurricane|speed|g
384|5f6c333d220a4650ffffdb10|T64 to them seems to play like a springier, faster, somewhat (but not much) less spinny version of T05.|Butterfly-Tenergy-05|Butterfly-Tenergy-64|spin|g
385|5f6c333d220a4650ffffdb10|T64 to them seems to play like a springier, faster, somewhat (but not much) less spinny version of T05.|Butterfly-Tenergy-05|Butterfly-Tenergy-64|speed|l
386|5f6c3342220a4650ffffdb14|Fairly fast for how soft it is.Mark V is well... Mark V.Mark V AD is a slightly softer version of Mark V. I guess it's supposed to be between Mark V 30 and Mark V.Both are harder than CJS|Donic-Coppa-JO-Silver|Yasaka-Mark-V|hardness|l
387|5f6c3342220a4650ffffdb14|Fairly fast for how soft it is.Mark V is well... Mark V.Mark V AD is a slightly softer version of Mark V. I guess it's supposed to be between Mark V 30 and Mark V.Both are harder than CJS|Donic-Coppa-JO-Silver|Yasaka-Mark-V|hardness|l
388|5f6c33c5220a4650ffffdb64|Well, I used both, I would say Bryce feels harder, lower throw, works particularly well in power looping and punch-blocking.|Butterfly-Bryce|Butterfly-Sriver-EL|hardness|g
389|5f6c33c5220a4650ffffdb64|Well, I used both, I would say Bryce feels harder, lower throw, works particularly well in power looping and punch-blocking.|Butterfly-Bryce|Butterfly-Sriver-EL|throw angle|l
390|5f6c33c5220a4650ffffdb64|Well, I used both, I would say Bryce feels harder, lower throw, works particularly well in power looping and punch-blocking.|Butterfly-Bryce|Butterfly-Sriver-EL|throw angle|l
391|5f6c33fd220a4650ffffdb86|Interesting...I actually found T05 easier to control than Hexer...|Andro-Hexer|Butterfly-Tenergy-05|control|l
392|5f6c3409220a4650ffffdb8d|I'm not sure but hexer felt a bit harder and a bit spinnier to me...|Andro-Hexer|Tibhar-Genius|spin|g
393|5f6c3409220a4650ffffdb8d|I'm not sure but hexer felt a bit harder and a bit spinnier to me...|Andro-Hexer|Tibhar-Genius|hardness|g
394|5f6c3409220a4650ffffdb8d|Genius did felt lighter but i think it was just a bit harder though.|Andro-Hexer|Tibhar-Genius|hardness|l
395|5f6c3409220a4650ffffdb8d|Genius i had more control and better hitting, but just a little less spiny.|Andro-Hexer|Tibhar-Genius|spin|g
396|5f6c3409220a4650ffffdb8d|Genius i had more control and better hitting, but just a little less spiny.|Andro-Hexer|Tibhar-Genius|control|l
397|5f6c3409220a4650ffffdb8d|I would get Genius because it had more control and similar spin and speed to Hexer.|Andro-Hexer|Tibhar-Genius|control|l
398|5f6c3420220a4650ffffdb9c|Barracuda (Red Max on a Viscaria blade) felt a lot softer than Tenergy 64 or 05 and was markedly slower, I thought it was too slow.|Butterfly-Tenergy-05|Butterfly-Tenergy-64|speed|l
399|5f6c3420220a4650ffffdb9c|It felt mushy/soft compared to T64 (but I prefer somewhat harder feel, these days I use T05).|Butterfly-Tenergy-05|Butterfly-Tenergy-64|hardness|l
400|5f6c3420220a4650ffffdb9c|I assumed Barracuda would be the same as Hexer, but it is not, Hexer is better on my blade and in my hands, harder, a bit faster, a bit more like Tenergy, still not as good (and almost as expensive).Xiom Vega pro may be another story.|Andro-Hexer|Butterfly-Tenergy|speed|g
401|5f6c3420220a4650ffffdb9c|I assumed Barracuda would be the same as Hexer, but it is not, Hexer is better on my blade and in my hands, harder, a bit faster, a bit more like Tenergy, still not as good (and almost as expensive).Xiom Vega pro may be another story.|Andro-Hexer|Butterfly-Tenergy|hardness|g
402|5f6c34b7220a4650ffffdbf2|Both Tenergy's are much spinnier than any Tensor I have used and have a much higher throw.|Butterfly-Tenergy|Tensor-rubbers|spin|g
